log(E/eV)	z/pc	tobs/yr	Synchr	IC	IC - IR	SSC
-4.08171	635.449	3600.68	36.0353	0	0	26.0498	36.0353
-3.84939	635.449	3600.68	36.15	0	0	26.3242	36.15
-3.61707	635.449	3600.68	36.2715	0	24.3038	26.57	36.2715
-3.38474	635.449	3600.68	36.3866	0	25.5309	26.799	36.3866
-3.15242	635.449	3600.68	36.5022	0	26.4215	27.0198	36.5022
-2.9201	635.449	3600.68	36.6226	0	27.2198	27.2331	36.6226
-2.68777	635.449	3600.68	36.7355	0	27.9718	27.4224	36.7355
-2.45545	635.449	3600.68	36.848	0	28.6945	27.6116	36.848
-2.22313	635.449	3600.68	36.9685	0	29.3952	27.8003	36.9685
-1.9908	635.449	3600.68	37.0843	0	30.0749	27.9663	37.0843
-1.75848	635.449	3600.68	37.1983	0	30.7299	28.1379	37.1983
-1.52616	635.449	3600.68	37.3191	22.1779	31.3493	28.3114	37.3191
-1.29384	635.449	3600.68	37.4342	25.1058	31.9146	28.4671	37.4342
-1.06151	635.449	3600.68	37.5454	25.9908	32.4055	28.6216	37.5454
-0.829189	635.449	3600.68	37.6643	26.7593	32.8214	28.7843	37.6643
-0.596866	635.449	3600.68	37.7804	27.4843	33.1908	28.931	37.7804
-0.364542	635.449	3600.68	37.8925	28.187	33.5303	29.0808	37.8925
-0.132219	635.449	3600.68	38.0121	28.8746	33.8361	29.2346	38.0122
0.100104	635.449	3600.68	38.1294	29.5482	34.1023	29.3757	38.1294
0.332427	635.449	3600.68	38.2397	30.2041	34.3365	29.5176	38.2397
0.564751	635.449	3600.68	38.3556	30.8326	34.5613	29.6658	38.3557
0.797074	635.449	3600.68	38.4701	31.417	34.7617	29.8048	38.4702
1.0294	635.449	3600.68	38.5772	31.935	34.9467	29.9463	38.5773
1.26172	635.449	3600.68	38.6899	32.3752	35.1167	30.0914	38.69
1.49404	635.449	3600.68	38.8027	32.758	35.2886	30.2241	38.8029
1.72637	635.449	3600.68	38.9054	33.1082	35.4419	30.3627	38.9056
1.95869	635.449	3600.68	39.0089	33.4256	35.5812	30.5024	39.0091
2.19101	635.449	3600.68	39.11	33.7054	35.7344	30.6349	39.1101
2.42334	635.449	3600.68	39.1964	33.9523	35.8624	30.7727	39.1966
2.65566	635.449	3600.68	39.2811	34.1743	35.9752	30.9122	39.2813
2.88798	635.449	3600.68	39.3658	34.3944	36.1174	31.0383	39.366
3.12031	635.449	3600.68	39.4331	34.5806	36.2464	31.1796	39.4334
3.35263	635.449	3600.68	39.4926	34.7471	36.3746	31.314	39.4929
3.58495	635.449	3600.68	39.55	34.9259	36.4893	31.4385	39.5504
3.81728	635.449	3600.68	39.583	35.0834	36.6237	31.5652	39.5835
4.0496	635.449	3600.68	39.5993	35.215	36.7374	31.7019	39.6
4.28192	635.449	3600.68	39.6188	35.3685	36.8483	31.8307	39.6196
4.51425	635.449	3600.68	39.6152	35.51	37.0009	31.9561	39.6163
4.74657	635.449	3600.68	39.5829	35.6394	37.0576	32.0879	39.5843
4.97889	635.449	3600.68	39.5466	35.7616	37.222	32.2128	39.5487
5.21122	635.449	3600.68	39.466	35.8866	37.2907	32.3371	39.469
5.44354	635.449	3600.68	39.2842	36.0211	37.4404	32.4638	39.2906
5.67586	635.449	3600.68	39.0149	36.1402	37.5305	32.5888	39.0295
5.90818	635.449	3600.68	38.671	36.2654	37.6958	32.7006	38.7163
6.14051	635.449	3600.68	38.1789	36.398	37.7789	32.8394	38.3296
6.37283	635.449	3600.68	37.3352	36.4754	37.9307	32.9536	38.0409
6.60515	635.449	3600.68	35.7207	36.6264	38.0207	33.0699	38.04
6.83748	635.449	3600.68	32.7467	36.6899	38.1642	33.1821	38.1786
7.0698	635.449	3600.68	27.45	36.8479	38.2703	33.3007	38.2865
7.30212	635.449	3600.68	18.1876	36.9696	38.4259	33.412	38.4409
7.53445	635.449	3600.68	2.15422	37.0828	38.4727	33.5273	38.49
7.76677	635.449	3600.68	-25.4395	37.1846	38.6429	33.6368	38.6578
7.99909	635.449	3600.68	-72.7708	37.3093	38.7516	33.7517	38.767
8.23142	635.449	3600.68	-153.801	37.3693	38.8991	33.8519	38.9118
8.46374	635.449	3600.68	0	37.4895	38.9769	33.9653	38.9908
8.69606	635.449	3600.68	0	37.56	39.0827	34.0789	39.0955
8.92839	635.449	3600.68	0	37.6973	39.2257	34.1754	39.2384
9.16071	635.449	3600.68	0	37.7728	39.3143	34.2906	39.3266
9.39303	635.449	3600.68	0	37.8274	39.4802	34.3959	39.4898
9.62536	635.449	3600.68	0	37.8983	39.5228	34.4828	39.533
9.85768	635.449	3600.68	0	37.9788	39.6782	34.5929	39.6868
10.09	635.449	3600.68	0	37.9255	39.7863	34.6998	39.7922
10.3223	635.449	3600.68	0	38.0665	39.9406	34.7813	39.9464
10.5546	635.449	3600.68	0	37.9919	39.9821	34.8864	39.9865
10.787	635.449	3600.68	0	38.1236	40.0817	34.982	40.0864
11.0193	635.449	3600.68	0	38.0335	40.2016	35.0362	40.2045
11.2516	635.449	3600.68	0	37.9437	40.2484	35.1601	40.2506
11.4839	635.449	3600.68	0	37.7605	40.3289	35.231	40.3301
11.7163	635.449	3600.68	0	37.6185	40.377	35.2766	40.3778
11.9486	635.449	3600.68	0	37.9647	40.4895	35.377	40.4908
12.1809	635.449	3600.68	0	37.1118	40.442	35.3634	40.4422
12.4132	635.449	3600.68	0	36.9315	40.5289	35.5021	40.529
12.6456	635.449	3600.68	0	37.233	40.4401	35.4576	40.4403
12.8779	635.449	3600.68	0	37.3353	40.5525	35.505	40.5527
13.1102	635.449	3600.68	0	36.1312	40.4041	35.541	40.4041
13.3425	635.449	3600.68	0	36.3581	40.5737	35.4406	40.5738
13.5749	635.449	3600.68	0	36.2671	40.4218	35.4444	40.4219
13.8072	635.449	3600.68	0	35.0767	39.6085	35.2986	39.6085
14.0395	635.449	3600.68	0	35.1861	39.7162	35.0891	39.7162
14.2718	635.449	3600.68	0	34.8786	39.4091	34.915	39.4092
14.5041	635.449	3600.68	0	35.4801	39.8591	34.5434	39.8591
14.7365	635.449	3600.68	0	32.8936	37.5107	33.6719	37.5108
14.9688	635.449	3600.68	0	0	0	0	0
15.2011	635.449	3600.68	0	0	0	0	0
15.4334	635.449	3600.68	0	0	0	0	0
15.6658	635.449	3600.68	0	0	0	0	0
15.8981	635.449	3600.68	0	0	0	0	0
16.1304	635.449	3600.68	0	0	0	0	0
16.3627	635.449	3600.68	0	0	0	0	0
16.5951	635.449	3600.68	0	0	0	0	0
16.8274	635.449	3600.68	0	0	0	0	0
17.0597	635.449	3600.68	0	0	0	0	0
-5.94052	657.66	3689.03	35.0875	0	0	0	35.0875
-5.7082	657.66	3689.03	35.2058	0	0	23.1056	35.2058
-5.47588	657.66	3689.03	35.3177	0	0	23.7064	35.3177
-5.24355	657.66	3689.03	35.4358	0	0	24.1897	35.4358
-5.01123	657.66	3689.03	35.5561	0	0	24.626	35.5561
-4.77891	657.66	3689.03	35.6686	0	0	25.0295	35.6686
-4.54658	657.66	3689.03	35.7847	0	0	25.3997	35.7847
-4.31426	657.66	3689.03	35.9034	0	0	25.7091	35.9034
-4.08194	657.66	3689.03	36.0146	0	0	25.9997	36.0146
-3.84961	657.66	3689.03	36.1299	0	0	26.274	36.1299
-3.61729	657.66	3689.03	36.2512	0	24.2749	26.5198	36.2512
-3.38497	657.66	3689.03	36.366	0	25.502	26.7488	36.366
-3.15264	657.66	3689.03	36.482	0	26.3927	26.9696	36.482
-2.92032	657.66	3689.03	36.6023	0	27.191	27.1829	36.6023
-2.688	657.66	3689.03	36.7147	0	27.943	27.3722	36.7147
-2.45567	657.66	3689.03	36.8277	0	28.6657	27.5614	36.8277
-2.22335	657.66	3689.03	36.9483	0	29.3665	27.7501	36.9483
-1.99103	657.66	3689.03	37.0637	0	30.0462	27.9161	37.0637
-1.7587	657.66	3689.03	37.1781	0	30.7012	28.0877	37.1781
-1.52638	657.66	3689.03	37.2989	22.1492	31.3206	28.2612	37.2989
-1.29406	657.66	3689.03	37.4135	25.0771	31.886	28.4169	37.4135
-1.06173	657.66	3689.03	37.525	25.962	32.377	28.5714	37.525
-0.829412	657.66	3689.03	37.6441	26.7306	32.793	28.7341	37.6441
-0.597088	657.66	3689.03	37.7598	27.4555	33.1624	28.8807	37.7598
-0.364765	657.66	3689.03	37.8721	28.1582	33.5019	29.0306	37.8721
-0.132442	657.66	3689.03	37.9921	28.8459	33.8078	29.1844	37.9921
0.0998812	657.66	3689.03	38.1088	29.5195	34.074	29.3255	38.1089
0.332204	657.66	3689.03	38.2192	30.1754	34.3082	29.4674	38.2192
0.564528	657.66	3689.03	38.3355	30.804	34.533	29.6156	38.3355
0.796851	657.66	3689.03	38.4496	31.3884	34.7334	29.7546	38.4497
1.02917	657.66	3689.03	38.5567	31.9065	34.9185	29.8961	38.5568
1.2615	657.66	3689.03	38.67	32.3467	35.0884	30.0412	38.6701
1.49382	657.66	3689.03	38.7825	32.7296	35.2604	30.1739	38.7826
1.72614	657.66	3689.03	38.8851	33.0798	35.4137	30.3125	38.8853
1.95847	657.66	3689.03	38.9892	33.3972	35.553	30.4522	38.9894
2.19079	657.66	3689.03	39.0899	33.677	35.7062	30.5846	39.0901
2.42311	657.66	3689.03	39.1763	33.924	35.8342	30.7225	39.1765
2.65544	657.66	3689.03	39.2619	34.146	35.9469	30.862	39.2621
2.88776	657.66	3689.03	39.3466	34.3661	36.0891	30.9881	39.3468
3.12008	657.66	3689.03	39.4137	34.5523	36.2182	31.1294	39.414
3.35241	657.66	3689.03	39.474	34.7188	36.3464	31.2638	39.4744
3.58473	657.66	3689.03	39.5314	34.8976	36.4611	31.3883	39.5318
3.81705	657.66	3689.03	39.5636	35.0552	36.5955	31.5151	39.564
4.04938	657.66	3689.03	39.5808	35.1868	36.7092	31.6518	39.5814
4.2817	657.66	3689.03	39.6006	35.3403	36.8201	31.7805	39.6014
4.51402	657.66	3689.03	39.5955	35.4817	36.9727	31.906	39.5966
4.74635	657.66	3689.03	39.5631	35.6112	37.0294	32.0378	39.5644
4.97867	657.66	3689.03	39.5266	35.7334	37.1938	32.1627	39.5286
5.21099	657.66	3689.03	39.4415	35.8584	37.2625	32.287	39.4445
5.44332	657.66	3689.03	39.254	35.9929	37.4122	32.4137	39.2604
5.67564	657.66	3689.03	38.9813	36.112	37.5022	32.5387	38.9961
5.90796	657.66	3689.03	38.6316	36.2372	37.6676	32.6505	38.678
6.14029	657.66	3689.03	38.1277	36.3698	37.7507	32.7893	38.2852
6.37261	657.66	3689.03	37.2531	36.4472	37.9025	32.9035	38.0026
6.60493	657.66	3689.03	35.5803	36.5982	37.9925	33.0198	38.0113
6.83725	657.66	3689.03	32.5065	36.6617	38.136	33.132	38.1504
7.06958	657.66	3689.03	27.0392	36.8197	38.2421	33.2507	38.2583
7.3019	657.66	3689.03	17.4856	36.9414	38.3977	33.3619	38.4126
7.53422	657.66	3689.03	0.955105	37.0546	38.4445	33.4772	38.4618
7.76655	657.66	3689.03	-27.4874	37.1563	38.6147	33.5866	38.6296
7.99887	657.66	3689.03	-76.268	37.281	38.7234	33.7015	38.7388
8.23119	657.66	3689.03	-159.773	37.3411	38.8709	33.8018	38.8836
8.46352	657.66	3689.03	0	37.4613	38.9486	33.9152	38.9625
8.69584	657.66	3689.03	0	37.5318	39.0545	34.0288	39.0673
8.92816	657.66	3689.03	0	37.669	39.1975	34.1252	39.2102
9.16049	657.66	3689.03	0	37.7445	39.2861	34.2405	39.2984
9.39281	657.66	3689.03	0	37.7991	39.452	34.3458	39.4615
9.62513	657.66	3689.03	0	37.87	39.4946	34.4328	39.5048
9.85746	657.66	3689.03	0	37.9505	39.65	34.543	39.6586
10.0898	657.66	3689.03	0	37.8972	39.758	34.6499	39.764
10.3221	657.66	3689.03	0	38.0382	39.9124	34.7315	39.9181
10.5544	657.66	3689.03	0	37.9635	39.9539	34.8369	39.9583
10.7867	657.66	3689.03	0	38.0953	40.0534	34.9327	40.0582
11.0191	657.66	3689.03	0	38.0052	40.1734	34.9871	40.1764
11.2514	657.66	3689.03	0	37.9156	40.2202	35.1112	40.2223
11.4837	657.66	3689.03	0	37.732	40.3007	35.1822	40.3019
11.716	657.66	3689.03	0	37.59	40.3489	35.2284	40.3496
11.9484	657.66	3689.03	0	37.9362	40.4612	35.3288	40.4625
12.1807	657.66	3689.03	0	37.0833	40.4138	35.3155	40.414
12.413	657.66	3689.03	0	36.9031	40.5008	35.4549	40.5009
12.6453	657.66	3689.03	0	37.2046	40.4122	35.4107	40.4125
12.8777	657.66	3689.03	0	37.3071	40.5249	35.4588	40.5251
13.11	657.66	3689.03	0	36.1041	40.3773	35.4957	40.3773
13.3423	657.66	3689.03	0	36.3317	40.5476	35.3956	40.5477
13.5746	657.66	3689.03	0	36.2419	40.3971	35.4009	40.3971
13.807	657.66	3689.03	0	35.0545	39.5864	35.2565	39.5865
14.0393	657.66	3689.03	0	35.1651	39.6953	35.0476	39.6953
14.2716	657.66	3689.03	0	34.8588	39.3895	34.8743	39.3895
14.5039	657.66	3689.03	0	35.461	39.8402	34.5031	39.8402
14.7362	657.66	3689.03	0	32.8755	37.4927	33.6321	37.4927
14.9686	657.66	3689.03	0	0	0	0	0
15.2009	657.66	3689.03	0	0	0	0	0
15.4332	657.66	3689.03	0	0	0	0	0
15.6655	657.66	3689.03	0	0	0	0	0
15.8979	657.66	3689.03	0	0	0	0	0
16.1302	657.66	3689.03	0	0	0	0	0
16.3625	657.66	3689.03	0	0	0	0	0
16.5948	657.66	3689.03	0	0	0	0	0
16.8272	657.66	3689.03	0	0	0	0	0
17.0595	657.66	3689.03	0	0	0	0	0
-5.94075	680.647	3779.81	35.0674	0	0	0	35.0674
-5.70843	680.647	3779.81	35.1852	0	0	23.0556	35.1852
-5.47611	680.647	3779.81	35.2972	0	0	23.6563	35.2972
-5.24378	680.647	3779.81	35.4158	0	0	24.1396	35.4158
-5.01146	680.647	3779.81	35.5357	0	0	24.5759	35.5357
-4.77914	680.647	3779.81	35.648	0	0	24.9794	35.648
-4.54681	680.647	3779.81	35.7645	0	0	25.3496	35.7645
-4.31449	680.647	3779.81	35.8829	0	0	25.659	35.8829
-4.08217	680.647	3779.81	35.9939	0	0	25.9495	35.9939
-3.84984	680.647	3779.81	36.1097	0	0	26.2239	36.1097
-3.61752	680.647	3779.81	36.231	0	24.2458	26.4696	36.231
-3.3852	680.647	3779.81	36.3455	0	25.473	26.6987	36.3455
-3.15287	680.647	3779.81	36.4619	0	26.3637	26.9195	36.4619
-2.92055	680.647	3779.81	36.5819	0	27.162	27.1327	36.5819
-2.68823	680.647	3779.81	36.694	0	27.9141	27.322	36.694
-2.4559	680.647	3779.81	36.8075	0	28.6368	27.5113	36.8075
-2.22358	680.647	3779.81	36.9281	0	29.3376	27.6999	36.9281
-1.99126	680.647	3779.81	37.0431	0	30.0174	27.8659	37.0431
-1.75894	680.647	3779.81	37.1578	0	30.6724	28.0376	37.1578
-1.52661	680.647	3779.81	37.2787	22.1203	31.2918	28.211	37.2787
-1.29429	680.647	3779.81	37.3928	25.0482	31.8573	28.3667	37.3928
-1.06197	680.647	3779.81	37.5046	25.9331	32.3483	28.5213	37.5046
-0.829642	680.647	3779.81	37.624	26.7017	32.7644	28.6839	37.624
-0.597319	680.647	3779.81	37.7391	27.4267	33.1339	28.8306	37.7391
-0.364996	680.647	3779.81	37.8517	28.1294	33.4734	28.9805	37.8517
-0.132673	680.647	3779.81	37.9721	28.817	33.7793	29.1343	37.9721
0.0996506	680.647	3779.81	38.0882	29.4906	34.0455	29.2753	38.0883
0.331974	680.647	3779.81	38.1987	30.1466	34.2798	29.4172	38.1987
0.564297	680.647	3779.81	38.3154	30.7752	34.5046	29.5655	38.3154
0.79662	680.647	3779.81	38.429	31.3596	34.705	29.7044	38.4291
1.02894	680.647	3779.81	38.5363	31.8778	34.8901	29.846	38.5364
1.26127	680.647	3779.81	38.6501	32.3182	35.06	29.9911	38.6502
1.49359	680.647	3779.81	38.7622	32.7011	35.232	30.1237	38.7624
1.72591	680.647	3779.81	38.8648	33.0513	35.3853	30.2624	38.865
1.95824	680.647	3779.81	38.9695	33.3687	35.5246	30.402	38.9696
2.19056	680.647	3779.81	39.0699	33.6486	35.6779	30.5345	39.0701
2.42288	680.647	3779.81	39.1562	33.8956	35.8059	30.6724	39.1564
2.65521	680.647	3779.81	39.2427	34.1176	35.9186	30.8118	39.2429
2.88753	680.647	3779.81	39.3273	34.3377	36.0608	30.9379	39.3276
3.11985	680.647	3779.81	39.3943	34.5239	36.1899	31.0793	39.3945
3.35218	680.647	3779.81	39.4555	34.6904	36.318	31.2137	39.4558
3.5845	680.647	3779.81	39.5127	34.8692	36.4328	31.3382	39.5131
3.81682	680.647	3779.81	39.5442	35.0268	36.5671	31.4649	39.5446
4.04915	680.647	3779.81	39.5622	35.1584	36.6808	31.6017	39.5628
4.28147	680.647	3779.81	39.5823	35.3119	36.7918	31.7304	39.583
4.51379	680.647	3779.81	39.5757	35.4534	36.9443	31.8559	39.5768
4.74612	680.647	3779.81	39.5433	35.5829	37.0011	31.9877	39.5446
4.97844	680.647	3779.81	39.5064	35.705	37.1654	32.1126	39.5084
5.21076	680.647	3779.81	39.4167	35.83	37.2342	32.2369	39.4197
5.44308	680.647	3779.81	39.2235	35.9646	37.3839	32.3636	39.2299
5.67541	680.647	3779.81	38.9476	36.0836	37.4739	32.4887	38.9625
5.90773	680.647	3779.81	38.5918	36.2088	37.6392	32.6004	38.6393
6.14005	680.647	3779.81	38.0753	36.3415	37.7224	32.7393	38.2403
6.37238	680.647	3779.81	37.1686	36.4188	37.8741	32.8535	37.9648
6.6047	680.647	3779.81	35.4356	36.5698	37.9642	32.9697	37.9826
6.83702	680.647	3779.81	32.2588	36.6333	38.1077	33.082	38.122
7.06935	680.647	3779.81	26.6157	36.7913	38.2138	33.2006	38.2299
7.30167	680.647	3779.81	16.7619	36.913	38.3693	33.3119	38.3843
7.53399	680.647	3779.81	-0.281242	37.0262	38.4161	33.4272	38.4335
7.76632	680.647	3779.81	-29.5989	37.128	38.5863	33.5366	38.6012
7.99864	680.647	3779.81	-79.8737	37.2527	38.695	33.6515	38.7105
8.23096	680.647	3779.81	-165.93	37.3128	38.8426	33.7518	38.8553
8.46329	680.647	3779.81	0	37.4329	38.9202	33.8651	38.9342
8.69561	680.647	3779.81	0	37.5034	39.0262	33.9787	39.039
8.92793	680.647	3779.81	0	37.6407	39.1692	34.0752	39.1819
9.16026	680.647	3779.81	0	37.7161	39.2578	34.1905	39.2701
9.39258	680.647	3779.81	0	37.7707	39.4236	34.2958	39.4332
9.6249	680.647	3779.81	0	37.8415	39.4662	34.3829	39.4764
9.85723	680.647	3779.81	0	37.9221	39.6216	34.4932	39.6302
10.0895	680.647	3779.81	0	37.8688	39.7297	34.6001	39.7356
10.3219	680.647	3779.81	0	38.0097	39.884	34.6819	39.8898
10.5542	680.647	3779.81	0	37.935	39.9256	34.7874	39.93
10.7865	680.647	3779.81	0	38.0668	40.025	34.8834	40.0298
11.0188	680.647	3779.81	0	37.9767	40.1451	34.938	40.1481
11.2512	680.647	3779.81	0	37.8873	40.1918	35.0624	40.1939
11.4835	680.647	3779.81	0	37.7034	40.2723	35.1334	40.2735
11.7158	680.647	3779.81	0	37.5614	40.3205	35.1802	40.3213
11.9481	680.647	3779.81	0	37.9076	40.4329	35.2806	40.4342
12.1805	680.647	3779.81	0	37.0547	40.3855	35.2675	40.3857
12.4128	680.647	3779.81	0	36.8745	40.4726	35.4077	40.4727
12.6451	680.647	3779.81	0	37.1761	40.3842	35.3638	40.3845
12.8774	680.647	3779.81	0	37.2788	40.4971	35.4126	40.4974
13.1098	680.647	3779.81	0	36.0768	40.3503	35.4505	40.3503
13.3421	680.647	3779.81	0	36.3051	40.5213	35.3507	40.5214
13.5744	680.647	3779.81	0	36.2165	40.3721	35.3574	40.3722
13.8067	680.647	3779.81	0	35.0321	39.5642	35.2144	39.5642
14.039	680.647	3779.81	0	35.1439	39.6742	35.0061	39.6742
14.2714	680.647	3779.81	0	34.8389	39.3696	34.8337	39.3696
14.5037	680.647	3779.81	0	35.4418	39.8211	34.4629	39.8211
14.736	680.647	3779.81	0	32.8572	37.4744	33.5925	37.4745
14.9683	680.647	3779.81	0	0	0	0	0
15.2007	680.647	3779.81	0	0	0	0	0
15.433	680.647	3779.81	0	0	0	0	0
15.6653	680.647	3779.81	0	0	0	0	0
15.8976	680.647	3779.81	0	0	0	0	0
16.13	680.647	3779.81	0	0	0	0	0
16.3623	680.647	3779.81	0	0	0	0	0
16.5946	680.647	3779.81	0	0	0	0	0
16.8269	680.647	3779.81	0	0	0	0	0
17.0592	680.647	3779.81	0	0	0	0	0
-5.94099	704.437	3873.11	35.0473	0	0	0	35.0473
-5.70867	704.437	3873.11	35.1647	0	0	23.0056	35.1647
-5.47635	704.437	3873.11	35.2767	0	0	23.6063	35.2767
-5.24402	704.437	3873.11	35.3958	0	0	24.0895	35.3958
-5.0117	704.437	3873.11	35.5153	0	0	24.5259	35.5153
-4.77938	704.437	3873.11	35.6274	0	0	24.9294	35.6274
-4.54705	704.437	3873.11	35.7444	0	0	25.2996	35.7444
-4.31473	704.437	3873.11	35.8624	0	0	25.6089	35.8624
-4.08241	704.437	3873.11	35.9732	0	0	25.8995	35.9732
-3.85008	704.437	3873.11	36.0897	0	0	26.1738	36.0897
-3.61776	704.437	3873.11	36.2107	0	24.2166	26.4196	36.2107
-3.38544	704.437	3873.11	36.3249	0	25.4439	26.6486	36.3249
-3.15311	704.437	3873.11	36.4417	0	26.3346	26.8694	36.4417
-2.92079	704.437	3873.11	36.5616	0	27.1329	27.0827	36.5616
-2.68847	704.437	3873.11	36.6733	0	27.885	27.2719	36.6733
-2.45614	704.437	3873.11	36.7872	0	28.6078	27.4613	36.7872
-2.22382	704.437	3873.11	36.9079	0	29.3086	27.6499	36.9079
-1.9915	704.437	3873.11	37.0225	0	29.9884	27.8158	37.0225
-1.75917	704.437	3873.11	37.1376	0	30.6434	27.9875	37.1376
-1.52685	704.437	3873.11	37.2585	22.0912	31.2629	28.161	37.2585
-1.29453	704.437	3873.11	37.3721	25.0191	31.8285	28.3167	37.3721
-1.0622	704.437	3873.11	37.4842	25.9041	32.3196	28.4712	37.4842
-0.829881	704.437	3873.11	37.6038	26.6726	32.7357	28.6338	37.6038
-0.597557	704.437	3873.11	37.7185	27.3976	33.1052	28.7805	37.7185
-0.365234	704.437	3873.11	37.8314	28.1003	33.4448	28.9304	37.8314
-0.132911	704.437	3873.11	37.952	28.788	33.7507	29.0842	37.952
0.0994123	704.437	3873.11	38.0676	29.4616	34.017	29.2252	38.0677
0.331736	704.437	3873.11	38.1783	30.1176	34.2513	29.3672	38.1783
0.564059	704.437	3873.11	38.2952	30.7462	34.476	29.5154	38.2953
0.796382	704.437	3873.11	38.4084	31.3307	34.6765	29.6544	38.4085
1.02871	704.437	3873.11	38.5159	31.849	34.8616	29.7959	38.516
1.26103	704.437	3873.11	38.6302	32.2894	35.0315	29.941	38.6303
1.49335	704.437	3873.11	38.7419	32.6724	35.2035	30.0736	38.7421
1.72567	704.437	3873.11	38.8446	33.0227	35.3568	30.2123	38.8448
1.958	704.437	3873.11	38.9498	33.3401	35.4961	30.352	38.9499
2.19032	704.437	3873.11	39.0498	33.62	35.6494	30.4844	39.05
2.42264	704.437	3873.11	39.1362	33.867	35.7774	30.6223	39.1364
2.65497	704.437	3873.11	39.2236	34.089	35.8901	30.7617	39.2238
2.88729	704.437	3873.11	39.308	34.3092	36.0323	30.8879	39.3083
3.11961	704.437	3873.11	39.3749	34.4954	36.1614	31.0292	39.3751
3.35194	704.437	3873.11	39.437	34.6619	36.2896	31.1636	39.4373
3.58426	704.437	3873.11	39.494	34.8407	36.4043	31.2881	39.4943
3.81658	704.437	3873.11	39.5247	34.9984	36.5387	31.4149	39.5252
4.04891	704.437	3873.11	39.5438	35.1299	36.6524	31.5517	39.5443
4.28123	704.437	3873.11	39.5639	35.2834	36.7633	31.6804	39.5646
4.51355	704.437	3873.11	39.5559	35.4249	36.9159	31.8059	39.5569
4.74588	704.437	3873.11	39.5235	35.5544	36.9727	31.9377	39.5248
4.9782	704.437	3873.11	39.486	35.6765	37.137	32.0626	39.488
5.21052	704.437	3873.11	39.3915	35.8016	37.2057	32.1869	39.3945
5.44285	704.437	3873.11	39.1927	35.9361	37.3554	32.3137	39.1992
5.67517	704.437	3873.11	38.9136	36.0551	37.4454	32.4387	38.9287
5.90749	704.437	3873.11	38.5514	36.1804	37.6108	32.5505	38.6002
6.13982	704.437	3873.11	38.0218	36.3131	37.6939	32.6893	38.1949
6.37214	704.437	3873.11	37.0814	36.3903	37.8457	32.8035	37.9274
6.60446	704.437	3873.11	35.2864	36.5414	37.9358	32.9198	37.9539
6.83679	704.437	3873.11	32.0034	36.6049	38.0793	33.0321	38.0936
7.06911	704.437	3873.11	26.179	36.7628	38.1854	33.1507	38.2015
7.30143	704.437	3873.11	16.0156	36.8845	38.3408	33.2619	38.3558
7.53376	704.437	3873.11	-1.55595	36.9978	38.3877	33.3772	38.405
7.76608	704.437	3873.11	-31.776	37.0995	38.5578	33.4866	38.5727
7.9984	704.437	3873.11	-83.5913	37.2242	38.6666	33.6014	38.682
8.23073	704.437	3873.11	-172.277	37.2843	38.8142	33.7018	38.8268
8.46305	704.437	3873.11	0	37.4044	38.8917	33.8151	38.9057
8.69537	704.437	3873.11	0	37.4749	38.9978	33.9287	39.0106
8.9277	704.437	3873.11	0	37.6122	39.1407	34.0252	39.1534
9.16002	704.437	3873.11	0	37.6876	39.2294	34.1405	39.2417
9.39234	704.437	3873.11	0	37.7422	39.3951	34.2458	39.4046
9.62466	704.437	3873.11	0	37.813	39.4377	34.333	39.4479
9.85699	704.437	3873.11	0	37.8935	39.5931	34.4433	39.6017
10.0893	704.437	3873.11	0	37.8402	39.7012	34.5504	39.7071
10.3216	704.437	3873.11	0	37.9811	39.8555	34.6322	39.8613
10.554	704.437	3873.11	0	37.9064	39.8971	34.738	39.9015
10.7863	704.437	3873.11	0	38.0382	39.9966	34.8341	40.0013
11.0186	704.437	3873.11	0	37.948	40.1167	34.8889	40.1197
11.2509	704.437	3873.11	0	37.859	40.1632	35.0136	40.1654
11.4833	704.437	3873.11	0	37.6747	40.2439	35.0847	40.245
11.7156	704.437	3873.11	0	37.5326	40.2921	35.132	40.2929
11.9479	704.437	3873.11	0	37.8789	40.4044	35.2324	40.4056
12.1802	704.437	3873.11	0	37.0259	40.3571	35.2196	40.3573
12.4125	704.437	3873.11	0	36.8458	40.4442	35.3606	40.4443
12.6449	704.437	3873.11	0	37.1474	40.3561	35.317	40.3563
12.8772	704.437	3873.11	0	37.2502	40.4692	35.3664	40.4695
13.1095	704.437	3873.11	0	36.0493	40.3231	35.4052	40.3232
13.3418	704.437	3873.11	0	36.2782	40.4948	35.3057	40.4949
13.5742	704.437	3873.11	0	36.1908	40.347	35.3139	40.347
13.8065	704.437	3873.11	0	35.0095	39.5417	35.1724	39.5417
14.0388	704.437	3873.11	0	35.1224	39.6528	34.9645	39.6528
14.2711	704.437	3873.11	0	34.8187	39.3495	34.7932	39.3495
14.5035	704.437	3873.11	0	35.4223	39.8018	34.4227	39.8018
14.7358	704.437	3873.11	0	32.8388	37.4561	33.5528	37.4561
14.9681	704.437	3873.11	0	0	0	0	0
15.2004	704.437	3873.11	0	0	0	0	0
15.4327	704.437	3873.11	0	0	0	0	0
15.6651	704.437	3873.11	0	0	0	0	0
15.8974	704.437	3873.11	0	0	0	0	0
16.1297	704.437	3873.11	0	0	0	0	0
16.362	704.437	3873.11	0	0	0	0	0
16.5944	704.437	3873.11	0	0	0	0	0
16.8267	704.437	3873.11	0	0	0	0	0
