2.12632	11.0356	0.446276	41.0947	34.5348	36.0198	33.7404	41.8637
2.34855	11.0356	0.446276	41.1524	34.7824	36.158	33.8677	41.9408
2.57077	11.0356	0.446276	41.2038	35.0124	36.2694	34.0038	42.0139
2.79299	11.0356	0.446276	41.2345	35.225	36.384	34.1276	42.0807
3.01521	11.0356	0.446276	41.2637	35.4218	36.5313	34.257	42.1423
3.23744	11.0356	0.446276	41.2953	35.5891	36.6394	34.3945	42.2
3.45966	11.0356	0.446276	41.3071	35.7631	36.7617	34.4769	42.2523
3.68188	11.0356	0.446276	41.3136	35.9297	36.8872	34.637	42.2997
3.9041	11.0356	0.446276	41.3342	36.0706	36.998	34.7573	42.3443
4.12632	11.0356	0.446276	41.3435	36.1976	37.1107	34.8817	42.3856
4.34855	11.0356	0.446276	41.3393	36.3491	37.2137	34.9971	42.423
4.57077	11.0356	0.446276	41.3454	36.4711	37.358	35.1257	42.4579
4.79299	11.0356	0.446276	41.3436	36.5851	37.4202	35.2443	42.4901
5.01521	11.0356	0.446276	41.3204	36.7245	37.5778	35.3596	42.5185
5.23744	11.0356	0.446276	41.3071	36.8541	37.6562	35.4808	42.5444
5.45966	11.0356	0.446276	41.3031	36.9566	37.7922	35.5966	42.5687
5.68188	11.0356	0.446276	41.2795	37.0858	37.899	35.7157	42.5904
5.9041	11.0356	0.446276	41.2554	37.2016	38.0391	35.8277	42.6101
6.12632	11.0356	0.446276	41.2397	37.3082	38.1316	35.9458	42.6282
6.34855	11.0356	0.446276	41.1967	37.4236	38.2525	36.0577	42.644
6.57077	11.0356	0.446276	41.1358	37.5455	38.358	36.1754	42.6573
6.79299	11.0356	0.446276	41.0901	37.6803	38.4857	36.2765	42.669
7.01521	11.0356	0.446276	41.0272	37.7474	38.5821	36.3938	42.6788
7.23744	11.0356	0.446276	40.9313	37.9064	38.7184	36.4978	42.6865
7.45966	11.0356	0.446276	40.8402	37.968	38.7814	36.6093	42.6928
7.68188	11.0356	0.446276	40.7267	38.1103	38.9336	36.7124	42.6975
7.9041	11.0356	0.446276	40.5159	38.1835	39.0226	36.811	42.7005
8.12632	11.0356	0.446276	40.2019	38.3423	39.181	36.9145	42.702
8.34855	11.0356	0.446276	39.827	38.3861	39.2251	37.0104	42.7027
8.57077	11.0356	0.446276	39.3447	38.5561	39.401	37.111	42.7032
8.79299	11.0356	0.446276	38.6421	38.6283	39.4899	37.2079	42.7035
9.01521	11.0356	0.446276	37.3752	38.7669	39.614	37.2982	42.7039
9.23744	11.0356	0.446276	35.0717	38.845	39.7019	37.386	42.7044
9.45966	11.0356	0.446276	31.0313	38.9825	39.7964	37.471	42.705
