log(z/pc)	t=6.65509	t=6.67373	t=6.69237	t=6.71101	t=6.72964	t=6.74828	t=6.76692	t=6.78555	t=6.80419	t=6.82283	t=6.84147	t=6.8601	t=6.87874	t=6.89738	t=6.91602	t=6.93465	t=6.95329	t=6.97193	t=6.99057	t=7.0092	t=7.02784	t=7.04648	t=7.06512	t=7.08375	t=7.10239	t=7.12103	t=7.13966	t=7.1583	t=7.17694	t=7.19558	t=7.21421	t=7.23285	t=7.25149	t=7.27013	t=7.28876	t=7.3074	t=7.32604	t=7.34468	t=7.36331	t=7.38195	t=7.40059	t=7.41922	t=7.43786	t=7.4565	t=7.47514	t=7.49377	t=7.51241	t=7.53105	t=7.54969	t=7.56832	t=7.58696	t=7.6056	t=7.62424	t=7.64287	t=7.66151	t=7.68015	t=7.69879	t=7.71742	t=7.73606	t=7.7547	t=7.77333	t=7.79197	t=7.81061	t=7.82925	t=7.84788	t=7.86652	t=7.88516	t=7.9038	t=7.92243	t=7.94107	t=7.95971	t=7.97835	t=7.99698	t=8.01562	t=8.03426	t=8.05289	t=8.07153	t=8.09017	t=8.10881	t=8.12744	t=8.14608	t=8.16472	t=8.18336	t=8.20199	t=8.22063	t=8.23927	t=8.25791	t=8.27654	t=8.29518	t=8.31382	t=8.33246	t=8.35109	t=8.36973	t=8.38837	t=8.407	t=8.42564	t=8.44428	t=8.46292	t=8.48155	t=8.50019	
3.05191	42.8535	42.9331	42.9473	42.9501	42.951	42.9514	42.9518	42.9523	42.9528	42.9535	42.9541	42.9548	42.9557	42.9564	42.9574	42.9584	42.9595	42.9607	42.962	42.9634	42.9651	42.9667	42.9685	42.9704	42.9726	42.9752	42.9778	42.9805	42.9835	42.9868	42.9906	42.9946	42.9989	43.0031	43.0081	43.0133	43.0189	43.0249	43.0312	43.0379	43.0449	43.0526	43.0605	43.0689	43.0779	43.0874	43.0978	43.1081	43.1189	43.1305	43.1424	43.1548	43.1675	43.1802	43.1937	43.2076	43.2217	43.2362	43.2508	43.2653	43.2799	43.2948	43.3093	43.3238	43.3375	43.3513	43.3644	43.3769	43.3887	43.4002	43.4118	43.4232	43.4349	43.4471	43.4594	43.4719	43.4847	43.4974	43.5105	43.5234	43.5362	43.5488	43.5612	43.5733	43.5852	43.5969	43.6084	43.6198	43.6312	43.643	43.6545	43.666	43.6774	43.6883	43.699	43.7094	43.7196	43.7299	43.7401	43.7501	
3.18573	42.9281	43.0078	43.0221	43.025	43.0258	43.0262	43.0267	43.0271	43.0275	43.0281	43.0288	43.0294	43.0301	43.0309	43.0317	43.0326	43.0337	43.0348	43.0359	43.0373	43.0387	43.0404	43.042	43.0436	43.0457	43.0479	43.0506	43.0532	43.0558	43.0589	43.0623	43.066	43.0701	43.0743	43.0786	43.0836	43.0889	43.0944	43.1005	43.1068	43.1135	43.1206	43.1283	43.1362	43.1446	43.1536	43.1632	43.1735	43.1838	43.1946	43.2062	43.2181	43.2305	43.2431	43.2559	43.2694	43.2833	43.2974	43.3118	43.3265	43.3409	43.3556	43.3704	43.3848	43.3993	43.4131	43.4269	43.44	43.4524	43.4642	43.4758	43.4873	43.4987	43.5104	43.5226	43.5348	43.5473	43.5601	43.5729	43.5859	43.5987	43.6117	43.6242	43.6366	43.6486	43.6606	43.6722	43.6837	43.6951	43.7065	43.7182	43.7297	43.7412	43.7526	43.7635	43.7741	43.7846	43.7948	43.805	43.8153	
3.32542	43.0027	43.0825	43.0968	43.0998	43.1006	43.101	43.1014	43.1018	43.1022	43.1027	43.1032	43.1039	43.1045	43.1053	43.1059	43.1069	43.1078	43.1089	43.1099	43.1111	43.1125	43.1139	43.1156	43.1171	43.1188	43.121	43.1232	43.1258	43.1284	43.1311	43.1343	43.1376	43.1414	43.1454	43.1497	43.154	43.159	43.1642	43.1699	43.1759	43.1824	43.1891	43.1962	43.2039	43.2118	43.2202	43.2292	43.2387	43.2491	43.2593	43.2701	43.2817	43.2937	43.306	43.3186	43.3314	43.3449	43.3588	43.3729	43.3874	43.402	43.4164	43.431	43.4458	43.4603	43.4748	43.4885	43.5023	43.5154	43.5278	43.5394	43.5512	43.5627	43.5741	43.5858	43.5979	43.6101	43.6226	43.6355	43.6482	43.6612	43.674	43.6869	43.6994	43.7118	43.7239	43.7358	43.7474	43.7589	43.7703	43.7817	43.7934	43.8048	43.8164	43.8277	43.8386	43.8492	43.8596	43.8698	43.88	
3.47123	43.0772	43.1571	43.1715	43.1745	43.1753	43.1757	43.176	43.1764	43.1768	43.1772	43.1777	43.1783	43.1789	43.1796	43.1802	43.181	43.182	43.1829	43.1839	43.1849	43.1862	43.1876	43.189	43.1905	43.1922	43.194	43.1961	43.1983	43.201	43.2036	43.2063	43.2095	43.2129	43.2166	43.2207	43.2249	43.2293	43.2343	43.2396	43.2452	43.2513	43.2577	43.2645	43.2716	43.2793	43.2872	43.2956	43.3046	43.3141	43.3244	43.3347	43.3455	43.3572	43.369	43.3814	43.394	43.4068	43.4202	43.4342	43.4483	43.4627	43.4773	43.4917	43.5063	43.5211	43.5356	43.55	43.5638	43.5776	43.5906	43.603	43.6147	43.6264	43.6379	43.6493	43.661	43.6731	43.6853	43.6979	43.7107	43.7233	43.7364	43.7492	43.7621	43.7746	43.787	43.799	43.8109	43.8225	43.8339	43.8453	43.8567	43.8684	43.8798	43.8914	43.9027	43.9136	43.9242	43.9346	43.9447	
3.62344	43.1518	43.2318	43.2462	43.2491	43.2499	43.2503	43.2506	43.251	43.2514	43.2518	43.2522	43.2527	43.2532	43.2539	43.2545	43.2552	43.256	43.257	43.2578	43.2589	43.26	43.2612	43.2626	43.2639	43.2656	43.2672	43.269	43.2712	43.2734	43.2761	43.2787	43.2815	43.2846	43.288	43.2917	43.2958	43.3001	43.3044	43.3095	43.3148	43.3204	43.3266	43.333	43.3398	43.3469	43.3545	43.3625	43.3709	43.3799	43.3894	43.3997	43.4099	43.4208	43.4324	43.4443	43.4567	43.4693	43.482	43.4955	43.5095	43.5235	43.538	43.5526	43.5669	43.5815	43.5963	43.6108	43.6252	43.639	43.6527	43.6657	43.6782	43.6899	43.7016	43.7131	43.7245	43.7361	43.7482	43.7605	43.773	43.7857	43.7984	43.8114	43.8243	43.8371	43.8496	43.862	43.874	43.8859	43.8975	43.9089	43.9203	43.9316	43.9433	43.9548	43.9663	43.9777	43.9886	43.9991	44.0095	
3.78232	43.2263	43.3064	43.3208	43.3238	43.3245	43.3249	43.3252	43.3255	43.3259	43.3263	43.3267	43.3271	43.3276	43.3282	43.3288	43.3294	43.3301	43.3309	43.3319	43.3328	43.3338	43.3349	43.3361	43.3375	43.3389	43.3405	43.3421	43.344	43.3461	43.3484	43.3511	43.3538	43.3565	43.3597	43.363	43.3668	43.3709	43.3751	43.3795	43.3846	43.3899	43.3956	43.4018	43.4082	43.415	43.422	43.4297	43.4375	43.4461	43.4551	43.4645	43.4749	43.4851	43.4959	43.5076	43.5195	43.5319	43.5445	43.5572	43.5707	43.5846	43.5986	43.6131	43.6277	43.6421	43.6567	43.6714	43.6859	43.7004	43.7141	43.7277	43.7408	43.7533	43.765	43.7766	43.7881	43.7995	43.8111	43.8233	43.8355	43.848	43.8607	43.8734	43.8864	43.8993	43.9121	43.9246	43.937	43.9489	43.9608	43.9724	43.9839	43.9952	44.0065	44.0182	44.0297	44.0412	44.0526	44.0634	44.074	
3.94817	43.3008	43.381	43.3955	43.3984	43.3991	43.3994	43.3997	43.4001	43.4004	43.4007	43.4011	43.4016	43.402	43.4024	43.403	43.4036	43.4042	43.405	43.4058	43.4067	43.4076	43.4086	43.4098	43.411	43.4123	43.4138	43.4154	43.417	43.4189	43.4211	43.4234	43.4261	43.4288	43.4315	43.4346	43.438	43.4418	43.4458	43.4501	43.4546	43.4596	43.465	43.4707	43.4769	43.4833	43.49	43.4971	43.5046	43.5125	43.5211	43.5302	43.5396	43.55	43.5602	43.571	43.5827	43.5946	43.607	43.6196	43.6323	43.6457	43.6597	43.6737	43.6882	43.7027	43.7171	43.7316	43.7464	43.7609	43.7754	43.789	43.8027	43.8158	43.8283	43.84	43.8516	43.8631	43.8745	43.8861	43.8982	43.9104	43.9229	43.9357	43.9484	43.9614	43.9742	43.9871	43.9995	44.0118	44.0238	44.0357	44.0473	44.0587	44.0701	44.0814	44.0931	44.1045	44.1161	44.1274	44.1382	
4.12129	43.3753	43.4555	43.4701	43.473	43.4737	43.474	43.4742	43.4745	43.4749	43.4752	43.4755	43.4759	43.4764	43.4768	43.4772	43.4778	43.4784	43.4791	43.4798	43.4806	43.4815	43.4823	43.4834	43.4846	43.4858	43.4872	43.4886	43.4902	43.4919	43.4938	43.496	43.4983	43.501	43.5036	43.5064	43.5095	43.5129	43.5167	43.5208	43.5251	43.5295	43.5346	43.54	43.5457	43.5519	43.5583	43.565	43.572	43.5796	43.5875	43.5961	43.6052	43.6147	43.625	43.6352	43.6461	43.6577	43.6696	43.682	43.6946	43.7073	43.7208	43.7347	43.7487	43.7631	43.7777	43.792	43.8066	43.8214	43.8359	43.8503	43.864	43.8777	43.8907	43.9032	43.9149	43.9265	43.938	43.9494	43.961	43.9731	43.9853	43.9978	44.0106	44.0233	44.0362	44.0491	44.0619	44.0743	44.0867	44.0986	44.1105	44.1221	44.1335	44.1448	44.1562	44.1679	44.1793	44.1908	44.2021	
4.302	43.4498	43.53	43.5446	43.5476	43.5483	43.5485	43.5488	43.549	43.5493	43.5496	43.5499	43.5503	43.5507	43.5511	43.5515	43.552	43.5525	43.5532	43.5538	43.5546	43.5554	43.5562	43.5571	43.5581	43.5593	43.5606	43.5619	43.5634	43.565	43.5667	43.5687	43.5708	43.5731	43.5758	43.5785	43.5812	43.5844	43.5878	43.5915	43.5957	43.6	43.6045	43.6096	43.6149	43.6206	43.6268	43.6333	43.6399	43.6469	43.6545	43.6624	43.6711	43.6801	43.6896	43.6999	43.7102	43.721	43.7327	43.7445	43.7569	43.7695	43.7822	43.7957	43.8096	43.8236	43.8381	43.8526	43.867	43.8815	43.8963	43.9107	43.9252	43.9389	43.9526	43.9656	43.9781	43.9898	44.0014	44.0129	44.0243	44.0359	44.048	44.0602	44.0727	44.0854	44.0981	44.1111	44.1239	44.1367	44.1491	44.1614	44.1734	44.1853	44.1969	44.2082	44.2196	44.2309	44.2426	44.2541	44.2656	
4.49063	43.5243	43.6046	43.6192	43.6221	43.6229	43.6231	43.6233	43.6235	43.6237	43.624	43.6244	43.6247	43.625	43.6254	43.6259	43.6262	43.6267	43.6273	43.628	43.6286	43.6293	43.63	43.631	43.6318	43.6329	43.6341	43.6353	43.6367	43.6381	43.6398	43.6415	43.6435	43.6456	43.6479	43.6506	43.6533	43.6561	43.6592	43.6626	43.6664	43.6705	43.6749	43.6794	43.6845	43.6898	43.6955	43.7017	43.7081	43.7147	43.7217	43.7294	43.7373	43.746	43.755	43.7645	43.7749	43.7851	43.7959	43.8076	43.8195	43.8318	43.8444	43.8571	43.8706	43.8845	43.8985	43.9129	43.9275	43.9418	43.9564	43.9711	43.9856	44	44.0137	44.0274	44.0405	44.0529	44.0646	44.0762	44.0877	44.0991	44.1107	44.1228	44.135	44.1475	44.1602	44.1729	44.1859	44.1987	44.2114	44.2238	44.2362	44.2481	44.26	44.2716	44.283	44.2943	44.3057	44.3173	44.3288	
4.68754	43.5988	43.6791	43.6937	43.6967	43.6974	43.6977	43.6978	43.698	43.6982	43.6984	43.6987	43.6991	43.6994	43.6997	43.7001	43.7006	43.701	43.7014	43.702	43.7027	43.7033	43.704	43.7047	43.7057	43.7065	43.7076	43.7088	43.7101	43.7115	43.7129	43.7146	43.7163	43.7182	43.7204	43.7227	43.7254	43.7281	43.7308	43.734	43.7374	43.7412	43.7454	43.7497	43.7542	43.7593	43.7647	43.7704	43.7765	43.7829	43.7895	43.7965	43.8042	43.8122	43.8208	43.8299	43.8394	43.8497	43.86	43.8708	43.8824	43.8943	43.9067	43.9193	43.932	43.9454	43.9593	43.9733	43.9877	44.0023	44.0167	44.0312	44.046	44.0604	44.0748	44.0885	44.1022	44.1153	44.1277	44.1394	44.151	44.1624	44.1738	44.1855	44.1976	44.2098	44.2222	44.235	44.2476	44.2606	44.2734	44.2862	44.2986	44.3109	44.3229	44.3347	44.3463	44.3576	44.369	44.3804	44.392	
4.89308	43.6733	43.7536	43.7682	43.7712	43.7719	43.7722	43.7723	43.7725	43.7727	43.7729	43.7731	43.7734	43.7737	43.774	43.7744	43.7748	43.7752	43.7757	43.7761	43.7767	43.7774	43.7779	43.7786	43.7794	43.7803	43.7812	43.7823	43.7835	43.7848	43.7862	43.7876	43.7893	43.791	43.793	43.7952	43.7974	43.8002	43.8028	43.8055	43.8087	43.8122	43.816	43.8202	43.8245	43.829	43.8341	43.8395	43.8451	43.8512	43.8576	43.8643	43.8713	43.879	43.887	43.8956	43.9047	43.9142	43.9245	43.9348	43.9456	43.9572	43.9691	43.9815	43.9941	44.0067	44.0202	44.0341	44.0481	44.0625	44.0771	44.0914	44.1059	44.1207	44.1352	44.1496	44.1633	44.177	44.19	44.2025	44.2141	44.2257	44.2372	44.2486	44.2602	44.2723	44.2845	44.297	44.3096	44.3224	44.3353	44.3481	44.3608	44.3733	44.3856	44.3975	44.4094	44.421	44.4323	44.4437	44.455	
5.10763	43.7479	43.8281	43.8428	43.8457	43.8464	43.8467	43.8468	43.847	43.8472	43.8473	43.8475	43.8478	43.8481	43.8484	43.8487	43.8491	43.8495	43.8498	43.8503	43.8508	43.8514	43.852	43.8526	43.8533	43.8541	43.855	43.8559	43.8569	43.8582	43.8595	43.8609	43.8623	43.864	43.8657	43.8677	43.8699	43.8722	43.8747	43.8774	43.8802	43.8835	43.8869	43.8908	43.8949	43.8993	43.9038	43.9089	43.9142	43.9199	43.926	43.9324	43.9391	43.9461	43.9538	43.9618	43.9704	43.9795	43.989	43.9993	44.0096	44.0204	44.032	44.0439	44.0563	44.0688	44.0815	44.0949	44.1089	44.1228	44.1373	44.1518	44.1662	44.1807	44.1955	44.2099	44.2244	44.238	44.2517	44.2648	44.2772	44.2888	44.3005	44.3119	44.3233	44.3349	44.347	44.3592	44.3716	44.3843	44.397	44.41	44.4227	44.4355	44.448	44.4603	44.4722	44.484	44.4956	44.507	44.5183	
5.33159	43.8223	43.9027	43.9173	43.9202	43.9209	43.9211	43.9213	43.9215	43.9216	43.9218	43.922	43.9222	43.9224	43.9227	43.923	43.9233	43.9237	43.924	43.9245	43.925	43.9254	43.926	43.9266	43.9272	43.9279	43.9287	43.9297	43.9306	43.9316	43.9329	43.9341	43.9356	43.937	43.9385	43.9404	43.9424	43.9446	43.9467	43.9493	43.9521	43.955	43.9582	43.9616	43.9655	43.9697	43.974	43.9785	43.9836	43.9889	43.9946	44.0007	44.0071	44.0138	44.0209	44.0285	44.0365	44.0452	44.0542	44.0637	44.0741	44.0843	44.0952	44.1068	44.1186	44.131	44.1436	44.1562	44.1697	44.1836	44.1976	44.212	44.2265	44.2409	44.2554	44.2702	44.2846	44.299	44.3127	44.3264	44.3394	44.3518	44.3635	44.3751	44.3866	44.398	44.4096	44.4217	44.4339	44.4463	44.459	44.4717	44.4846	44.4974	44.5102	44.5226	44.5349	44.5468	44.5587	44.5703	44.5816	
5.56537	43.8968	43.9772	43.9918	43.9948	43.9954	43.9956	43.9958	43.9959	43.9961	43.9963	43.9964	43.9966	43.9968	43.997	43.9973	43.9977	43.998	43.9983	43.9987	43.9991	43.9996	44	44.0006	44.0012	44.0019	44.0026	44.0034	44.0043	44.0052	44.0063	44.0075	44.0088	44.0102	44.0115	44.0132	44.0151	44.0171	44.0191	44.0213	44.024	44.0268	44.0297	44.0329	44.0364	44.0402	44.0444	44.0487	44.0532	44.0583	44.0636	44.0692	44.0754	44.0818	44.0885	44.0956	44.1032	44.1112	44.1199	44.129	44.1384	44.1488	44.1591	44.1699	44.1815	44.1933	44.2057	44.2183	44.231	44.2444	44.2583	44.2723	44.2867	44.3012	44.3156	44.3301	44.3449	44.3593	44.3737	44.3874	44.4011	44.4141	44.4265	44.4381	44.4498	44.4613	44.4727	44.4843	44.4964	44.5085	44.5209	44.5336	44.5463	44.5592	44.572	44.5848	44.5973	44.6096	44.6215	44.6334	44.6449	
5.8094	43.9713	44.0517	44.0663	44.0693	44.07	44.0702	44.0703	44.0704	44.0706	44.0707	44.0709	44.071	44.0712	44.0714	44.0717	44.0719	44.0723	44.0726	44.0729	44.0733	44.0737	44.0742	44.0747	44.0752	44.0759	44.0765	44.0772	44.078	44.0789	44.0798	44.0809	44.0822	44.0835	44.0847	44.0862	44.0878	44.0897	44.0916	44.0937	44.096	44.0987	44.1015	44.1043	44.1076	44.111	44.1149	44.1191	44.1234	44.1279	44.1329	44.1383	44.1439	44.1501	44.1565	44.1632	44.1703	44.178	44.1859	44.1946	44.2037	44.2131	44.2235	44.2338	44.2446	44.2562	44.2681	44.2804	44.2929	44.3056	44.3191	44.333	44.3469	44.3614	44.3759	44.3903	44.4048	44.4195	44.4339	44.4484	44.4621	44.4757	44.4888	44.5012	44.5128	44.5245	44.5359	44.5473	44.5589	44.571	44.5831	44.5956	44.6082	44.6209	44.6338	44.6466	44.6594	44.6719	44.6842	44.6961	44.708	
6.06414	44.0459	44.1262	44.1408	44.1438	44.1445	44.1447	44.1448	44.1449	44.145	44.1452	44.1453	44.1455	44.1457	44.1458	44.146	44.1463	44.1466	44.1469	44.1472	44.1475	44.1479	44.1483	44.1488	44.1493	44.1498	44.1505	44.1511	44.1517	44.1526	44.1535	44.1545	44.1556	44.1568	44.158	44.1594	44.1608	44.1625	44.1643	44.1662	44.1684	44.1706	44.1733	44.1762	44.179	44.1823	44.1857	44.1896	44.1937	44.198	44.2025	44.2076	44.2129	44.2186	44.2248	44.2311	44.2379	44.2449	44.2526	44.2606	44.2693	44.2783	44.2878	44.2982	44.3084	44.3193	44.3309	44.3427	44.3551	44.3676	44.3803	44.3938	44.4076	44.4216	44.4361	44.4506	44.4649	44.4794	44.4942	44.5086	44.523	44.5367	44.5504	44.5634	44.5758	44.5874	44.5991	44.6106	44.622	44.6336	44.6456	44.6578	44.6702	44.6828	44.6955	44.7084	44.7213	44.734	44.7465	44.7588	44.7707	
6.33004	44.1204	44.2007	44.2153	44.2183	44.219	44.2192	44.2193	44.2194	44.2195	44.2196	44.2198	44.2199	44.2201	44.2203	44.2204	44.2206	44.2209	44.2211	44.2215	44.2217	44.2221	44.2225	44.2229	44.2234	44.2239	44.2244	44.2251	44.2256	44.2264	44.2272	44.2282	44.2291	44.2302	44.2313	44.2326	44.234	44.2354	44.237	44.2389	44.2408	44.243	44.2453	44.248	44.2508	44.2537	44.2569	44.2604	44.2642	44.2684	44.2727	44.2772	44.2823	44.2876	44.2933	44.2994	44.3058	44.3126	44.3196	44.3273	44.3353	44.3439	44.353	44.3625	44.3728	44.3831	44.3939	44.4055	44.4174	44.4297	44.4423	44.455	44.4684	44.4823	44.4963	44.5107	44.5252	44.5396	44.5541	44.5688	44.5832	44.5976	44.6114	44.625	44.6381	44.6505	44.6621	44.6738	44.6852	44.6966	44.7082	44.7202	44.7324	44.7448	44.7574	44.7701	44.783	44.7959	44.8087	44.8211	44.8335	
6.6076	44.1949	44.2752	44.2899	44.2928	44.2935	44.2937	44.2938	44.2939	44.294	44.2941	44.2942	44.2944	44.2945	44.2947	44.2948	44.295	44.2952	44.2954	44.2957	44.296	44.2963	44.2967	44.2971	44.2975	44.298	44.2985	44.299	44.2996	44.3002	44.301	44.3018	44.3028	44.3037	44.3047	44.3059	44.3072	44.3086	44.31	44.3116	44.3135	44.3154	44.3176	44.3199	44.3226	44.3255	44.3283	44.3316	44.335	44.3389	44.343	44.3473	44.3518	44.3569	44.3623	44.3679	44.374	44.3804	44.3872	44.3943	44.402	44.41	44.4186	44.4276	44.4371	44.4475	44.4578	44.4686	44.4802	44.4919	44.5044	44.5169	44.5296	44.543	44.5569	44.5709	44.5854	44.5999	44.6142	44.6287	44.6435	44.6578	44.6723	44.686	44.6997	44.7127	44.7251	44.7367	44.7484	44.7598	44.7712	44.7828	44.7948	44.807	44.8194	44.832	44.8447	44.8576	44.8705	44.8833	44.8957	
6.89733	44.2694	44.3497	44.3644	44.3673	44.368	44.3682	44.3683	44.3684	44.3685	44.3686	44.3687	44.3688	44.3689	44.3691	44.3693	44.3694	44.3696	44.3698	44.37	44.3703	44.3706	44.3709	44.3713	44.3717	44.3721	44.3726	44.373	44.3736	44.3742	44.3748	44.3756	44.3764	44.3774	44.3783	44.3793	44.3805	44.3818	44.3832	44.3846	44.3862	44.3881	44.3901	44.3923	44.3945	44.3972	44.4001	44.4029	44.4062	44.4096	44.4135	44.4176	44.4219	44.4264	44.4315	44.4369	44.4425	44.4487	44.4551	44.4619	44.4689	44.4766	44.4846	44.4932	44.5023	44.5118	44.5221	44.5324	44.5432	44.5547	44.5666	44.579	44.5916	44.6043	44.6177	44.6316	44.6455	44.66	44.6745	44.6888	44.7033	44.7181	44.7324	44.7469	44.7606	44.7743	44.7873	44.7997	44.8113	44.823	44.8344	44.8458	44.8573	44.8694	44.8815	44.8939	44.9066	44.9193	44.9322	44.9451	44.9579	
7.19976	44.344	44.4243	44.4389	44.4419	44.4425	44.4427	44.4428	44.4429	44.443	44.443	44.4431	44.4432	44.4434	44.4435	44.4437	44.4439	44.444	44.4442	44.4444	44.4446	44.4449	44.4452	44.4455	44.4459	44.4463	44.4467	44.4472	44.4476	44.4482	44.4488	44.4494	44.4502	44.451	44.4519	44.4528	44.4539	44.4551	44.4564	44.4577	44.4592	44.4608	44.4627	44.4647	44.4669	44.4691	44.4718	44.4747	44.4775	44.4808	44.4842	44.4881	44.4922	44.4966	44.5011	44.5061	44.5115	44.5171	44.5233	44.5297	44.5365	44.5435	44.5512	44.5592	44.5678	44.5769	44.5864	44.5967	44.607	44.6177	44.6293	44.6412	44.6536	44.6662	44.6789	44.6923	44.7062	44.7202	44.7346	44.7491	44.7634	44.7779	44.7927	44.8071	44.8215	44.8352	44.8489	44.8619	44.8743	44.8859	44.8976	44.909	44.9203	44.9319	44.944	44.9561	44.9685	44.9812	44.9939	45.0069	45.0197	
7.51546	44.4185	44.4988	44.5134	44.5164	44.517	44.5172	44.5173	44.5173	44.5174	44.5175	44.5176	44.5177	44.5178	44.5179	44.5181	44.5183	44.5184	44.5186	44.5187	44.5189	44.5192	44.5195	44.5198	44.5201	44.5204	44.5208	44.5212	44.5217	44.5222	44.5227	44.5234	44.524	44.5248	44.5256	44.5265	44.5274	44.5285	44.5297	44.5309	44.5323	44.5338	44.5354	44.5373	44.5393	44.5415	44.5437	44.5464	44.5493	44.5521	44.5554	44.5588	44.5627	44.5668	44.5712	44.5757	44.5807	44.5861	44.5917	44.5979	44.6043	44.6111	44.6182	44.6258	44.6338	44.6425	44.6515	44.661	44.6714	44.6815	44.6923	44.7039	44.7158	44.7283	44.7408	44.7535	44.7669	44.7808	44.7948	44.8092	44.8237	44.838	44.8525	44.8673	44.8816	44.8961	44.9098	44.9235	44.9365	44.9489	44.9605	44.9722	44.9836	44.9949	45.0065	45.0185	45.0307	45.0431	45.0558	45.0685	45.0814	
7.845	44.493	44.5733	44.588	44.5909	44.5915	44.5917	44.5918	44.5918	44.5919	44.592	44.5921	44.5922	44.5923	44.5924	44.5925	44.5927	44.5928	44.593	44.5932	44.5933	44.5935	44.5938	44.594	44.5944	44.5947	44.595	44.5954	44.5958	44.5963	44.5968	44.5973	44.598	44.5986	44.5993	44.6001	44.6011	44.602	44.6031	44.6043	44.6055	44.6069	44.6084	44.61	44.6119	44.6139	44.6161	44.6183	44.621	44.6239	44.6267	44.63	44.6334	44.6373	44.6415	44.6458	44.6503	44.6553	44.6607	44.6663	44.6725	44.6789	44.6857	44.6928	44.7005	44.7085	44.7171	44.7262	44.7356	44.7459	44.7561	44.7669	44.7785	44.7904	44.8029	44.8154	44.8281	44.8414	44.8554	44.8694	44.8838	44.8983	44.9126	44.9271	44.9418	44.9562	44.9707	44.9844	44.9981	45.0111	45.0235	45.0351	45.0467	45.0581	45.0694	45.081	45.0931	45.1053	45.1177	45.1304	45.1431	
8.18899	44.5676	44.6479	44.6625	44.6654	44.6661	44.6662	44.6663	44.6663	44.6664	44.6665	44.6666	44.6667	44.6668	44.6669	44.667	44.6671	44.6672	44.6674	44.6675	44.6677	44.6679	44.6681	44.6683	44.6686	44.6689	44.6692	44.6696	44.67	44.6704	44.6709	44.6713	44.6719	44.6726	44.6732	44.6739	44.6747	44.6757	44.6766	44.6776	44.6789	44.6801	44.6815	44.6829	44.6846	44.6865	44.6885	44.6907	44.6929	44.6956	44.6985	44.7013	44.7046	44.708	44.7119	44.716	44.7204	44.7249	44.7299	44.7353	44.741	44.7471	44.7535	44.7603	44.7674	44.7751	44.7831	44.7917	44.8008	44.8102	44.8205	44.8307	44.8415	44.8531	44.865	44.8775	44.89	44.9026	44.916	44.93	44.944	44.9584	44.9729	44.9872	45.0017	45.0164	45.0308	45.0453	45.059	45.0727	45.0857	45.0981	45.1096	45.1213	45.1327	45.144	45.1556	45.1677	45.1799	45.1923	45.205	
8.54806	44.6421	44.7224	44.737	44.74	44.7406	44.7407	44.7408	44.7409	44.7409	44.741	44.7411	44.7411	44.7413	44.7413	44.7414	44.7415	44.7416	44.7418	44.7419	44.7421	44.7423	44.7425	44.7427	44.7429	44.7432	44.7435	44.7438	44.7441	44.7445	44.7449	44.7454	44.7459	44.7465	44.7471	44.7477	44.7485	44.7493	44.7502	44.7512	44.7522	44.7534	44.7547	44.7561	44.7575	44.7592	44.7611	44.7631	44.7652	44.7675	44.7702	44.7731	44.7759	44.7792	44.7826	44.7865	44.7906	44.795	44.7994	44.8045	44.8099	44.8156	44.8217	44.8281	44.8349	44.842	44.8497	44.8577	44.8663	44.8753	44.8848	44.8951	44.9053	44.9161	44.9277	44.9396	44.9521	44.9646	44.9772	44.9906	45.0046	45.0185	45.033	45.0474	45.0618	45.0763	45.091	45.1054	45.1199	45.1336	45.1473	45.1603	45.1726	45.1842	45.1958	45.2072	45.2186	45.2302	45.2423	45.2545	45.2669	
8.92288	44.7166	44.7969	44.8116	44.8145	44.8151	44.8153	44.8153	44.8154	44.8154	44.8155	44.8155	44.8156	44.8157	44.8158	44.8159	44.816	44.8161	44.8162	44.8163	44.8165	44.8167	44.8169	44.817	44.8172	44.8175	44.8177	44.8181	44.8184	44.8187	44.8191	44.8195	44.82	44.8205	44.821	44.8217	44.8223	44.823	44.8239	44.8248	44.8257	44.8268	44.828	44.8293	44.8307	44.8321	44.8338	44.8357	44.8376	44.8398	44.8421	44.8448	44.8477	44.8505	44.8538	44.8572	44.8611	44.8652	44.8695	44.874	44.8791	44.8845	44.8901	44.8963	44.9027	44.9095	44.9166	44.9243	44.9323	44.9408	44.9499	44.9593	44.9697	44.9799	44.9907	45.0023	45.0142	45.0266	45.0391	45.0518	45.0652	45.0792	45.0931	45.1075	45.122	45.1364	45.1508	45.1656	45.18	45.1944	45.2082	45.2218	45.2348	45.2472	45.2587	45.2704	45.2818	45.2932	45.3048	45.3169	45.3291	
