Log(E/eV)	z [pc]	tobs [yr]	Synchr	IC	IC - IR	Esc	Acc	Ad
11.7576	13.8882	0.758568	-8.98018	-10.8719	-9.52435	-9.25695	-2.87333	-8.85044
11.8586	13.8882	0.758568	-8.87917	-10.9263	-9.44385	-9.25695	-2.97434	-8.85044
11.9596	13.8882	0.758568	-8.77816	-10.9859	-9.36675	-9.25695	-3.07535	-8.85044
12.0606	13.8882	0.758568	-8.67715	-11.0503	-9.29361	-9.25695	-3.17636	-8.85044
12.1616	13.8882	0.758568	-8.57614	-11.1191	-9.22499	-9.25695	-3.27737	-8.85044
12.2626	13.8882	0.758568	-8.47513	-11.192	-9.16146	-9.25695	-3.37838	-8.85044
12.3636	13.8882	0.758568	-8.37412	-11.2686	-9.10357	-9.25695	-3.47939	-8.85044
12.4646	13.8882	0.758568	-8.27311	-11.3485	-9.05183	-9.25695	-3.5804	-8.85044
12.5657	13.8882	0.758568	-8.1721	-11.4316	-9.00669	-9.25695	-3.68141	-8.85044
12.6667	13.8882	0.758568	-8.07109	-11.5173	-8.96854	-9.25695	-3.78242	-8.85044
12.7677	13.8882	0.758568	-7.97008	-11.6056	-8.93767	-9.25695	-3.88343	-8.85044
12.8687	13.8882	0.758568	-7.86907	-11.696	-8.91429	-9.25695	-3.98444	-8.85044
12.9697	13.8882	0.758568	-7.76806	-11.7885	-8.89854	-9.25695	-4.08545	-8.85044
13.0707	13.8882	0.758568	-7.66705	-11.8826	-8.89045	-9.25695	-4.18646	-8.85044
13.1717	13.8882	0.758568	-7.56604	-11.9783	-8.88999	-9.25695	-4.28747	-8.85044
13.2727	13.8882	0.758568	-7.46503	-12.0753	-8.89708	-9.25695	-4.38848	-8.85044
13.3737	13.8882	0.758568	-7.36402	-12.1734	-8.91155	-9.25695	-4.48949	-8.85044
13.4747	13.8882	0.758568	-7.26301	-12.2725	-8.93322	-9.25695	-4.5905	-8.85044
13.5758	13.8882	0.758568	-7.162	-12.3725	-8.96183	-9.25695	-4.69151	-8.85044
13.6768	13.8882	0.758568	-7.06099	-12.4732	-8.9971	-9.25695	-4.79252	-8.85044
13.7778	13.8882	0.758568	-6.95998	-12.5745	-9.03871	-9.25695	-4.89353	-8.85044
13.8788	13.8882	0.758568	-6.85897	-12.6762	-9.08631	-9.25695	-4.99454	-8.85044
13.9798	13.8882	0.758568	-6.75796	-12.7785	-9.13955	-9.25695	-5.09555	-8.85044
14.0808	13.8882	0.758568	-6.65695	-12.881	-9.19806	-9.25695	-5.19656	-8.85044
14.1818	13.8882	0.758568	-6.55594	-12.9839	-9.26146	-9.25695	-5.29757	-8.85044
14.2828	13.8882	0.758568	-6.45493	-13.087	-9.32936	-9.25695	-5.39858	-8.85044
14.3838	13.8882	0.758568	-6.35392	-13.1903	-9.40141	-9.25695	-5.49959	-8.85044
14.4848	13.8882	0.758568	-6.25291	-13.2938	-9.47724	-9.25695	-5.6006	-8.85044
14.5859	13.8882	0.758568	-6.1519	-13.3973	-9.55651	-9.25695	-5.70161	-8.85044
14.6869	13.8882	0.758568	-6.05089	-13.501	-9.63888	-9.25695	-5.80262	-8.85044
14.7879	13.8882	0.758568	-5.94988	-13.6048	-9.72405	-9.25695	-5.90363	-8.85044
14.8889	13.8882	0.758568	-5.84887	-13.7086	-9.81172	-9.25695	-6.00465	-8.85044
14.9899	13.8882	0.758568	-5.74786	-13.8125	-9.90163	-9.25695	-6.10566	-8.85044
15.0909	13.8882	0.758568	-5.64685	-13.9164	-9.99352	-9.25695	-6.20667	-8.85044
15.1919	13.8882	0.758568	-5.54584	-14.0204	-10.0871	-9.25695	-6.30768	-8.85044
15.2929	13.8882	0.758568	-5.44483	-14.1243	-10.1823	-9.25695	-6.40869	-8.85044
15.3939	13.8882	0.758568	-5.34382	-14.2283	-10.2788	-9.25695	-6.5097	-8.85044
15.4949	13.8882	0.758568	-5.24281	-14.3323	-10.3764	-9.25695	-6.61071	-8.85044
15.596	13.8882	0.758568	-5.1418	-14.4363	-10.4751	-9.25695	-6.71172	-8.85044
15.697	13.8882	0.758568	-5.04079	-14.5403	-10.5745	-9.25695	-6.81273	-8.85044
15.798	13.8882	0.758568	-4.93978	-14.6443	-10.6747	-9.25695	-6.91374	-8.85044
15.899	13.8882	0.758568	-4.83877	-14.7483	-10.7755	-9.25695	-7.01475	-8.85044
16	13.8882	0.758568	-4.73776	-14.8523	-10.8768	-9.25695	-7.11576	-8.85044
6	14.352	0.78801	-14.7663	-14.7708	-15.0692	-9.31715	2.86998	-8.84783
6.10101	14.352	0.78801	-14.6653	-14.6385	-14.9369	-9.31715	2.76897	-8.84783
6.20202	14.352	0.78801	-14.5643	-14.5187	-14.8171	-9.31715	2.66796	-8.84783
6.30303	14.352	0.78801	-14.4633	-14.4068	-14.7053	-9.31715	2.56695	-8.84783
6.40404	14.352	0.78801	-14.3622	-14.3	-14.5984	-9.31715	2.46594	-8.84783
6.50505	14.352	0.78801	-14.2612	-14.1964	-14.4947	-9.31715	2.36493	-8.84783
6.60606	14.352	0.78801	-14.1602	-14.0948	-14.3932	-9.31715	2.26392	-8.84783
6.70707	14.352	0.78801	-14.0592	-13.9947	-14.2931	-9.31715	2.16291	-8.84783
6.80808	14.352	0.78801	-13.9582	-13.8956	-14.1939	-9.31715	2.0619	-8.84783
6.90909	14.352	0.78801	-13.8572	-13.7971	-14.0954	-9.31715	1.96089	-8.84783
7.0101	14.352	0.78801	-13.7562	-13.6991	-13.9973	-9.31715	1.85988	-8.84783
7.11111	14.352	0.78801	-13.6552	-13.6014	-13.8996	-9.31715	1.75887	-8.84783
7.21212	14.352	0.78801	-13.5542	-13.504	-13.8021	-9.31715	1.65786	-8.84783
7.31313	14.352	0.78801	-13.4532	-13.4068	-13.7049	-9.31715	1.55685	-8.84783
7.41414	14.352	0.78801	-13.3521	-13.3098	-13.6077	-9.31715	1.45584	-8.84783
7.51515	14.352	0.78801	-13.2511	-13.2129	-13.5108	-9.31715	1.35483	-8.84783
7.61616	14.352	0.78801	-13.1501	-13.1162	-13.4139	-9.31715	1.25382	-8.84783
7.71717	14.352	0.78801	-13.0491	-13.0196	-13.3171	-9.31715	1.15281	-8.84783
7.81818	14.352	0.78801	-12.9481	-12.9231	-13.2204	-9.31715	1.0518	-8.84783
7.91919	14.352	0.78801	-12.8471	-12.8268	-13.1237	-9.31715	0.950787	-8.84783
8.0202	14.352	0.78801	-12.7461	-12.7306	-13.0272	-9.31715	0.849777	-8.84783
8.12121	14.352	0.78801	-12.6451	-12.6346	-12.9306	-9.31715	0.748767	-8.84783
8.22222	14.352	0.78801	-12.5441	-12.5387	-12.8341	-9.31715	0.647757	-8.84783
8.32323	14.352	0.78801	-12.4431	-12.4431	-12.7376	-9.31715	0.546747	-8.84783
8.42424	14.352	0.78801	-12.342	-12.3476	-12.6412	-9.31715	0.445737	-8.84783
8.52525	14.352	0.78801	-12.241	-12.2525	-12.5448	-9.31715	0.344727	-8.84783
8.62626	14.352	0.78801	-12.14	-12.1577	-12.4484	-9.31715	0.243717	-8.84783
8.72727	14.352	0.78801	-12.039	-12.0633	-12.352	-9.31715	0.142706	-8.84783
8.82828	14.352	0.78801	-11.938	-11.9695	-12.2557	-9.31715	0.0416963	-8.84783
8.92929	14.352	0.78801	-11.837	-11.8763	-12.1593	-9.31715	-0.0593138	-8.84783
9.0303	14.352	0.78801	-11.736	-11.7839	-12.0629	-9.31715	-0.160324	-8.84783
9.13131	14.352	0.78801	-11.635	-11.6925	-11.9666	-9.31715	-0.261334	-8.84783
9.23232	14.352	0.78801	-11.534	-11.6023	-11.8703	-9.31715	-0.362344	-8.84783
9.33333	14.352	0.78801	-11.433	-11.5136	-11.7739	-9.31715	-0.463354	-8.84783
9.43434	14.352	0.78801	-11.3319	-11.4267	-11.6776	-9.31715	-0.564364	-8.84783
9.53535	14.352	0.78801	-11.2309	-11.3419	-11.5813	-9.31715	-0.665374	-8.84783
9.63636	14.352	0.78801	-11.1299	-11.2597	-11.485	-9.31715	-0.766384	-8.84783
9.73737	14.352	0.78801	-11.0289	-11.1806	-11.3887	-9.31715	-0.867395	-8.84783
9.83838	14.352	0.78801	-10.9279	-11.105	-11.2925	-9.31715	-0.968405	-8.84783
9.93939	14.352	0.78801	-10.8269	-11.0335	-11.1963	-9.31715	-1.06941	-8.84783
10.0404	14.352	0.78801	-10.7259	-10.9666	-11.1001	-9.31715	-1.17042	-8.84783
10.1414	14.352	0.78801	-10.6249	-10.9049	-11.004	-9.31715	-1.27143	-8.84783
10.2424	14.352	0.78801	-10.5239	-10.8489	-10.9079	-9.31715	-1.37245	-8.84783
10.3434	14.352	0.78801	-10.4229	-10.7991	-10.812	-9.31715	-1.47346	-8.84783
10.4444	14.352	0.78801	-10.3218	-10.7559	-10.7162	-9.31715	-1.57447	-8.84783
10.5455	14.352	0.78801	-10.2208	-10.7196	-10.6205	-9.31715	-1.67548	-8.84783
10.6465	14.352	0.78801	-10.1198	-10.6904	-10.5251	-9.31715	-1.77649	-8.84783
10.7475	14.352	0.78801	-10.0188	-10.6687	-10.4299	-9.31715	-1.8775	-8.84783
10.8485	14.352	0.78801	-9.9178	-10.6545	-10.3351	-9.31715	-1.97851	-8.84783
10.9495	14.352	0.78801	-9.81679	-10.6477	-10.2408	-9.31715	-2.07952	-8.84783
11.0505	14.352	0.78801	-9.71578	-10.6485	-10.147	-9.31715	-2.18053	-8.84783
11.1515	14.352	0.78801	-9.61477	-10.6566	-10.0539	-9.31715	-2.28154	-8.84783
11.2525	14.352	0.78801	-9.51376	-10.672	-9.96169	-9.31715	-2.38255	-8.84783
11.3535	14.352	0.78801	-9.41275	-10.6945	-9.87055	-9.31715	-2.48356	-8.84783
11.4545	14.352	0.78801	-9.31174	-10.7238	-9.78074	-9.31715	-2.58457	-8.84783
11.5556	14.352	0.78801	-9.21073	-10.7597	-9.69256	-9.31715	-2.68558	-8.84783
11.6566	14.352	0.78801	-9.10972	-10.8018	-9.60636	-9.31715	-2.78659	-8.84783
11.7576	14.352	0.78801	-9.00871	-10.8499	-9.52254	-9.31715	-2.8876	-8.84783
11.8586	14.352	0.78801	-8.9077	-10.9035	-9.44155	-9.31715	-2.98861	-8.84783
11.9596	14.352	0.78801	-8.80669	-10.9623	-9.3639	-9.31715	-3.08962	-8.84783
12.0606	14.352	0.78801	-8.70568	-11.026	-9.29011	-9.31715	-3.19063	-8.84783
12.1616	14.352	0.78801	-8.60467	-11.0942	-9.22076	-9.31715	-3.29164	-8.84783
12.2626	14.352	0.78801	-8.50366	-11.1664	-9.15641	-9.31715	-3.39265	-8.84783
12.3636	14.352	0.78801	-8.40265	-11.2425	-9.09762	-9.31715	-3.49366	-8.84783
12.4646	14.352	0.78801	-8.30164	-11.322	-9.04491	-9.31715	-3.59467	-8.84783
12.5657	14.352	0.78801	-8.20063	-11.4046	-8.99873	-9.31715	-3.69568	-8.84783
12.6667	14.352	0.78801	-8.09962	-11.49	-8.95949	-9.31715	-3.79669	-8.84783
12.7677	14.352	0.78801	-7.99861	-11.5779	-8.92749	-9.31715	-3.8977	-8.84783
12.8687	14.352	0.78801	-7.8976	-11.6681	-8.90296	-9.31715	-3.99871	-8.84783
12.9697	14.352	0.78801	-7.79659	-11.7602	-8.88603	-9.31715	-4.09972	-8.84783
13.0707	14.352	0.78801	-7.69558	-11.8542	-8.87677	-9.31715	-4.20073	-8.84783
13.1717	14.352	0.78801	-7.59457	-11.9496	-8.87515	-9.31715	-4.30174	-8.84783
13.2727	14.352	0.78801	-7.49356	-12.0465	-8.88109	-9.31715	-4.40275	-8.84783
13.3737	14.352	0.78801	-7.39255	-12.1444	-8.89446	-9.31715	-4.50376	-8.84783
13.4747	14.352	0.78801	-7.29154	-12.2434	-8.91505	-9.31715	-4.60477	-8.84783
13.5758	14.352	0.78801	-7.19053	-12.3433	-8.94262	-9.31715	-4.70578	-8.84783
13.6768	14.352	0.78801	-7.08952	-12.4439	-8.97689	-9.31715	-4.80679	-8.84783
13.7778	14.352	0.78801	-6.98851	-12.5451	-9.01756	-9.31715	-4.9078	-8.84783
13.8788	14.352	0.78801	-6.8875	-12.6469	-9.06428	-9.31715	-5.00881	-8.84783
13.9798	14.352	0.78801	-6.78649	-12.749	-9.11669	-9.31715	-5.10982	-8.84783
14.0808	14.352	0.78801	-6.68548	-12.8516	-9.17443	-9.31715	-5.21083	-8.84783
14.1818	14.352	0.78801	-6.58447	-12.9544	-9.23711	-9.31715	-5.31184	-8.84783
14.2828	14.352	0.78801	-6.48346	-13.0575	-9.30436	-9.31715	-5.41285	-8.84783
14.3838	14.352	0.78801	-6.38245	-13.1607	-9.37581	-9.31715	-5.51386	-8.84783
14.4848	14.352	0.78801	-6.28144	-13.2642	-9.4511	-9.31715	-5.61487	-8.84783
14.5859	14.352	0.78801	-6.18043	-13.3677	-9.52988	-9.31715	-5.71588	-8.84783
14.6869	14.352	0.78801	-6.07942	-13.4714	-9.61182	-9.31715	-5.81689	-8.84783
14.7879	14.352	0.78801	-5.97841	-13.5752	-9.6966	-9.31715	-5.9179	-8.84783
14.8889	14.352	0.78801	-5.8774	-13.679	-9.78393	-9.31715	-6.01891	-8.84783
14.9899	14.352	0.78801	-5.77639	-13.7828	-9.87354	-9.31715	-6.11992	-8.84783
15.0909	14.352	0.78801	-5.67538	-13.8868	-9.96516	-9.31715	-6.22093	-8.84783
15.1919	14.352	0.78801	-5.57437	-13.9907	-10.0586	-9.31715	-6.32194	-8.84783
15.2929	14.352	0.78801	-5.47336	-14.0947	-10.1535	-9.31715	-6.42295	-8.84783
15.3939	14.352	0.78801	-5.37235	-14.1986	-10.2498	-9.31715	-6.52396	-8.84783
15.4949	14.352	0.78801	-5.27134	-14.3026	-10.3473	-9.31715	-6.62497	-8.84783
15.596	14.352	0.78801	-5.17033	-14.4066	-10.4459	-9.31715	-6.72598	-8.84783
15.697	14.352	0.78801	-5.06932	-14.5106	-10.5452	-9.31715	-6.82699	-8.84783
15.798	14.352	0.78801	-4.96831	-14.6146	-10.6453	-9.31715	-6.928	-8.84783
15.899	14.352	0.78801	-4.8673	-14.7186	-10.7461	-9.31715	-7.02901	-8.84783
16	14.352	0.78801	-4.76629	-14.8226	-10.8473	-9.31715	-7.13002	-8.84783
6	14.8312	0.819365	-14.7948	-14.7712	-15.0697	-9.37248	2.85571	-8.84719
6.10101	14.8312	0.819365	-14.6938	-14.6389	-14.9374	-9.37248	2.7547	-8.84719
6.20202	14.8312	0.819365	-14.5928	-14.5192	-14.8176	-9.37248	2.65369	-8.84719
6.30303	14.8312	0.819365	-14.4918	-14.4073	-14.7057	-9.37248	2.55268	-8.84719
6.40404	14.8312	0.819365	-14.3908	-14.3004	-14.5988	-9.37248	2.45167	-8.84719
6.50505	14.8312	0.819365	-14.2898	-14.1968	-14.4952	-9.37248	2.35066	-8.84719
6.60606	14.8312	0.819365	-14.1888	-14.0953	-14.3937	-9.37248	2.24965	-8.84719
6.70707	14.8312	0.819365	-14.0877	-13.9952	-14.2935	-9.37248	2.14864	-8.84719
6.80808	14.8312	0.819365	-13.9867	-13.896	-14.1943	-9.37248	2.04763	-8.84719
6.90909	14.8312	0.819365	-13.8857	-13.7975	-14.0958	-9.37248	1.94662	-8.84719
7.0101	14.8312	0.819365	-13.7847	-13.6995	-13.9978	-9.37248	1.84561	-8.84719
7.11111	14.8312	0.819365	-13.6837	-13.6018	-13.9	-9.37248	1.7446	-8.84719
7.21212	14.8312	0.819365	-13.5827	-13.5044	-13.8026	-9.37248	1.64359	-8.84719
7.31313	14.8312	0.819365	-13.4817	-13.4072	-13.7053	-9.37248	1.54258	-8.84719
7.41414	14.8312	0.819365	-13.3807	-13.3102	-13.6082	-9.37248	1.44157	-8.84719
7.51515	14.8312	0.819365	-13.2797	-13.2133	-13.5112	-9.37248	1.34056	-8.84719
7.61616	14.8312	0.819365	-13.1787	-13.1166	-13.4143	-9.37248	1.23955	-8.84719
7.71717	14.8312	0.819365	-13.0776	-13.02	-13.3175	-9.37248	1.13854	-8.84719
7.81818	14.8312	0.819365	-12.9766	-12.9236	-13.2208	-9.37248	1.03753	-8.84719
7.91919	14.8312	0.819365	-12.8756	-12.8272	-13.1242	-9.37248	0.936523	-8.84719
8.0202	14.8312	0.819365	-12.7746	-12.731	-13.0276	-9.37248	0.835512	-8.84719
8.12121	14.8312	0.819365	-12.6736	-12.635	-12.9311	-9.37248	0.734502	-8.84719
8.22222	14.8312	0.819365	-12.5726	-12.5391	-12.8346	-9.37248	0.633492	-8.84719
8.32323	14.8312	0.819365	-12.4716	-12.4434	-12.7381	-9.37248	0.532482	-8.84719
8.42424	14.8312	0.819365	-12.3706	-12.3479	-12.6416	-9.37248	0.431472	-8.84719
8.52525	14.8312	0.819365	-12.2696	-12.2528	-12.5452	-9.37248	0.330462	-8.84719
8.62626	14.8312	0.819365	-12.1686	-12.1579	-12.4488	-9.37248	0.229452	-8.84719
8.72727	14.8312	0.819365	-12.0675	-12.0635	-12.3525	-9.37248	0.128442	-8.84719
8.82828	14.8312	0.819365	-11.9665	-11.9696	-12.2561	-9.37248	0.0274316	-8.84719
8.92929	14.8312	0.819365	-11.8655	-11.8763	-12.1597	-9.37248	-0.0735785	-8.84719
9.0303	14.8312	0.819365	-11.7645	-11.7838	-12.0634	-9.37248	-0.174589	-8.84719
9.13131	14.8312	0.819365	-11.6635	-11.6922	-11.967	-9.37248	-0.275599	-8.84719
9.23232	14.8312	0.819365	-11.5625	-11.6019	-11.8707	-9.37248	-0.376609	-8.84719
9.33333	14.8312	0.819365	-11.4615	-11.5129	-11.7744	-9.37248	-0.477619	-8.84719
9.43434	14.8312	0.819365	-11.3605	-11.4257	-11.6781	-9.37248	-0.578629	-8.84719
9.53535	14.8312	0.819365	-11.2595	-11.3407	-11.5817	-9.37248	-0.679639	-8.84719
9.63636	14.8312	0.819365	-11.1585	-11.2581	-11.4854	-9.37248	-0.780649	-8.84719
9.73737	14.8312	0.819365	-11.0574	-11.1785	-11.3892	-9.37248	-0.881659	-8.84719
9.83838	14.8312	0.819365	-10.9564	-11.1024	-11.2929	-9.37248	-0.982669	-8.84719
9.93939	14.8312	0.819365	-10.8554	-11.0303	-11.1967	-9.37248	-1.08368	-8.84719
10.0404	14.8312	0.819365	-10.7544	-10.9628	-11.1005	-9.37248	-1.18469	-8.84719
10.1414	14.8312	0.819365	-10.6534	-10.9004	-11.0043	-9.37248	-1.2857	-8.84719
10.2424	14.8312	0.819365	-10.5524	-10.8436	-10.9083	-9.37248	-1.38671	-8.84719
10.3434	14.8312	0.819365	-10.4514	-10.7929	-10.8123	-9.37248	-1.48772	-8.84719
10.4444	14.8312	0.819365	-10.3504	-10.7488	-10.7165	-9.37248	-1.58873	-8.84719
10.5455	14.8312	0.819365	-10.2494	-10.7116	-10.6208	-9.37248	-1.68974	-8.84719
10.6465	14.8312	0.819365	-10.1484	-10.6815	-10.5254	-9.37248	-1.79075	-8.84719
10.7475	14.8312	0.819365	-10.0473	-10.6588	-10.4302	-9.37248	-1.89176	-8.84719
10.8485	14.8312	0.819365	-9.94633	-10.6435	-10.3353	-9.37248	-1.99277	-8.84719
10.9495	14.8312	0.819365	-9.84532	-10.6358	-10.2409	-9.37248	-2.09378	-8.84719
11.0505	14.8312	0.819365	-9.74431	-10.6356	-10.147	-9.37248	-2.19479	-8.84719
11.1515	14.8312	0.819365	-9.6433	-10.6428	-10.0538	-9.37248	-2.2958	-8.84719
11.2525	14.8312	0.819365	-9.54229	-10.6572	-9.96148	-9.37248	-2.39681	-8.84719
11.3535	14.8312	0.819365	-9.44128	-10.6788	-9.87018	-9.37248	-2.49782	-8.84719
11.4545	14.8312	0.819365	-9.34027	-10.7072	-9.78017	-9.37248	-2.59883	-8.84719
11.5556	14.8312	0.819365	-9.23926	-10.7422	-9.69175	-9.37248	-2.69984	-8.84719
11.6566	14.8312	0.819365	-9.13825	-10.7835	-9.60527	-9.37248	-2.80085	-8.84719
11.7576	14.8312	0.819365	-9.03724	-10.8308	-9.5211	-9.37248	-2.90186	-8.84719
11.8586	14.8312	0.819365	-8.93623	-10.8837	-9.4397	-9.37248	-3.00287	-8.84719
11.9596	14.8312	0.819365	-8.83522	-10.9419	-9.36157	-9.37248	-3.10388	-8.84719
12.0606	14.8312	0.819365	-8.73421	-11.005	-9.28724	-9.37248	-3.20489	-8.84719
12.1616	14.8312	0.819365	-8.6332	-11.0726	-9.21726	-9.37248	-3.3059	-8.84719
12.2626	14.8312	0.819365	-8.53219	-11.1444	-9.15221	-9.37248	-3.40691	-8.84719
12.3636	14.8312	0.819365	-8.43118	-11.22	-9.09265	-9.37248	-3.50792	-8.84719
12.4646	14.8312	0.819365	-8.33017	-11.299	-9.03909	-9.37248	-3.60893	-8.84719
12.5657	14.8312	0.819365	-8.22916	-11.3813	-8.99202	-9.37248	-3.70994	-8.84719
12.6667	14.8312	0.819365	-8.12815	-11.4663	-8.95183	-9.37248	-3.81095	-8.84719
12.7677	14.8312	0.819365	-8.02714	-11.554	-8.91885	-9.37248	-3.91196	-8.84719
12.8687	14.8312	0.819365	-7.92613	-11.6439	-8.89332	-9.37248	-4.01297	-8.84719
12.9697	14.8312	0.819365	-7.82512	-11.7358	-8.87537	-9.37248	-4.11398	-8.84719
13.0707	14.8312	0.819365	-7.72411	-11.8295	-8.86509	-9.37248	-4.21499	-8.84719
13.1717	14.8312	0.819365	-7.6231	-11.9248	-8.86246	-9.37248	-4.316	-8.84719
13.2727	14.8312	0.819365	-7.52209	-12.0215	-8.86741	-9.37248	-4.41701	-8.84719
13.3737	14.8312	0.819365	-7.42108	-12.1194	-8.8798	-9.37248	-4.51802	-8.84719
13.4747	14.8312	0.819365	-7.32007	-12.2183	-8.89944	-9.37248	-4.61903	-8.84719
13.5758	14.8312	0.819365	-7.21906	-12.318	-8.9261	-9.37248	-4.72004	-8.84719
13.6768	14.8312	0.819365	-7.11805	-12.4185	-8.9595	-9.37248	-4.82105	-8.84719
13.7778	14.8312	0.819365	-7.01704	-12.5197	-8.99935	-9.37248	-4.92206	-8.84719
13.8788	14.8312	0.819365	-6.91603	-12.6214	-9.04529	-9.37248	-5.02307	-8.84719
13.9798	14.8312	0.819365	-6.81502	-12.7235	-9.09697	-9.37248	-5.12408	-8.84719
14.0808	14.8312	0.819365	-6.71401	-12.826	-9.15403	-9.37248	-5.22509	-8.84719
14.1818	14.8312	0.819365	-6.613	-12.9288	-9.21608	-9.37248	-5.3261	-8.84719
14.2828	14.8312	0.819365	-6.51199	-13.0318	-9.28276	-9.37248	-5.42711	-8.84719
14.3838	14.8312	0.819365	-6.41098	-13.1351	-9.35369	-9.37248	-5.52812	-8.84719
14.4848	14.8312	0.819365	-6.30997	-13.2385	-9.4285	-9.37248	-5.62913	-8.84719
14.5859	14.8312	0.819365	-6.20896	-13.3421	-9.50685	-9.37248	-5.73014	-8.84719
14.6869	14.8312	0.819365	-6.10795	-13.4457	-9.5884	-9.37248	-5.83115	-8.84719
14.7879	14.8312	0.819365	-6.00694	-13.5495	-9.67284	-9.37248	-5.93216	-8.84719
14.8889	14.8312	0.819365	-5.90593	-13.6533	-9.75987	-9.37248	-6.03317	-8.84719
14.9899	14.8312	0.819365	-5.80492	-13.7571	-9.84921	-9.37248	-6.13418	-8.84719
15.0909	14.8312	0.819365	-5.70391	-13.861	-9.9406	-9.37248	-6.23519	-8.84719
15.1919	14.8312	0.819365	-5.6029	-13.965	-10.0338	-9.37248	-6.3362	-8.84719
15.2929	14.8312	0.819365	-5.50189	-14.0689	-10.1286	-9.37248	-6.43721	-8.84719
15.3939	14.8312	0.819365	-5.40088	-14.1729	-10.2248	-9.37248	-6.53822	-8.84719
15.4949	14.8312	0.819365	-5.29987	-14.2769	-10.3221	-9.37248	-6.63924	-8.84719
15.596	14.8312	0.819365	-5.19886	-14.3809	-10.4205	-9.37248	-6.74025	-8.84719
15.697	14.8312	0.819365	-5.09785	-14.4849	-10.5198	-9.37248	-6.84126	-8.84719
15.798	14.8312	0.819365	-4.99684	-14.5889	-10.6198	-9.37248	-6.94227	-8.84719
15.899	14.8312	0.819365	-4.89583	-14.6928	-10.7205	-9.37248	-7.04328	-8.84719
16	14.8312	0.819365	-4.79482	-14.7968	-10.8217	-9.37248	-7.14429	-8.84719
6	15.3264	0.853107	-14.8233	-14.7717	-15.0701	-9.42349	2.84145	-8.84833
6.10101	15.3264	0.853107	-14.7223	-14.6394	-14.9378	-9.42349	2.74044	-8.84833
6.20202	15.3264	0.853107	-14.6213	-14.5196	-14.8181	-9.42349	2.63943	-8.84833
6.30303	15.3264	0.853107	-14.5203	-14.4078	-14.7062	-9.42349	2.53842	-8.84833
6.40404	15.3264	0.853107	-14.4193	-14.3009	-14.5993	-9.42349	2.43741	-8.84833
6.50505	15.3264	0.853107	-14.3183	-14.1973	-14.4957	-9.42349	2.3364	-8.84833
6.60606	15.3264	0.853107	-14.2173	-14.0957	-14.3941	-9.42349	2.23539	-8.84833
6.70707	15.3264	0.853107	-14.1163	-13.9956	-14.294	-9.42349	2.13438	-8.84833
6.80808	15.3264	0.853107	-14.0153	-13.8965	-14.1948	-9.42349	2.03337	-8.84833
6.90909	15.3264	0.853107	-13.9143	-13.798	-14.0963	-9.42349	1.93236	-8.84833
7.0101	15.3264	0.853107	-13.8132	-13.7	-13.9982	-9.42349	1.83135	-8.84833
7.11111	15.3264	0.853107	-13.7122	-13.6023	-13.9005	-9.42349	1.73034	-8.84833
7.21212	15.3264	0.853107	-13.6112	-13.5049	-13.803	-9.42349	1.62933	-8.84833
7.31313	15.3264	0.853107	-13.5102	-13.4077	-13.7058	-9.42349	1.52832	-8.84833
7.41414	15.3264	0.853107	-13.4092	-13.3107	-13.6087	-9.42349	1.42731	-8.84833
7.51515	15.3264	0.853107	-13.3082	-13.2138	-13.5117	-9.42349	1.3263	-8.84833
7.61616	15.3264	0.853107	-13.2072	-13.1171	-13.4148	-9.42349	1.22529	-8.84833
7.71717	15.3264	0.853107	-13.1062	-13.0205	-13.318	-9.42349	1.12428	-8.84833
7.81818	15.3264	0.853107	-13.0052	-12.924	-13.2213	-9.42349	1.02327	-8.84833
7.91919	15.3264	0.853107	-12.9042	-12.8277	-13.1247	-9.42349	0.922258	-8.84833
8.0202	15.3264	0.853107	-12.8031	-12.7314	-13.0281	-9.42349	0.821248	-8.84833
8.12121	15.3264	0.853107	-12.7021	-12.6354	-12.9315	-9.42349	0.720238	-8.84833
8.22222	15.3264	0.853107	-12.6011	-12.5395	-12.835	-9.42349	0.619228	-8.84833
8.32323	15.3264	0.853107	-12.5001	-12.4438	-12.7386	-9.42349	0.518217	-8.84833
8.42424	15.3264	0.853107	-12.3991	-12.3483	-12.6421	-9.42349	0.417207	-8.84833
8.52525	15.3264	0.853107	-12.2981	-12.2531	-12.5457	-9.42349	0.316197	-8.84833
8.62626	15.3264	0.853107	-12.1971	-12.1582	-12.4493	-9.42349	0.215187	-8.84833
8.72727	15.3264	0.853107	-12.0961	-12.0637	-12.3529	-9.42349	0.114177	-8.84833
8.82828	15.3264	0.853107	-11.9951	-11.9697	-12.2566	-9.42349	0.0131669	-8.84833
8.92929	15.3264	0.853107	-11.8941	-11.8764	-12.1602	-9.42349	-0.0878432	-8.84833
9.0303	15.3264	0.853107	-11.793	-11.7838	-12.0639	-9.42349	-0.188853	-8.84833
9.13131	15.3264	0.853107	-11.692	-11.6921	-11.9675	-9.42349	-0.289863	-8.84833
9.23232	15.3264	0.853107	-11.591	-11.6016	-11.8712	-9.42349	-0.390873	-8.84833
9.33333	15.3264	0.853107	-11.49	-11.5124	-11.7748	-9.42349	-0.491884	-8.84833
9.43434	15.3264	0.853107	-11.389	-11.425	-11.6785	-9.42349	-0.592894	-8.84833
