log(E/eV)	z/pc	tobs/yr	Synchr	IC	IC - IR	SSC
11.0185	593.253	5734.37	0	37.753	39.922	33.6177	39.925
11.2508	593.253	5734.37	0	37.6641	39.9687	33.7564	39.9708
11.4831	593.253	5734.37	0	37.4796	40.0495	33.8391	40.0507
11.7155	593.253	5734.37	0	37.3377	40.0983	33.9191	40.0991
11.9478	593.253	5734.37	0	37.6841	40.2112	34.0296	40.2124
12.1801	593.253	5734.37	0	36.8318	40.1658	34.0411	40.166
12.4124	593.253	5734.37	0	36.653	40.2553	34.222	40.2554
12.6447	593.253	5734.37	0	36.9559	40.1742	34.1975	40.1744
12.8771	593.253	5734.37	0	37.0622	40.2947	34.279	40.295
13.1094	593.253	5734.37	0	35.8904	40.1718	34.3713	40.1718
13.3417	593.253	5734.37	0	36.1395	40.3635	34.2856	40.3635
13.574	593.253	5734.37	0	36.096	40.2676	34.3896	40.2677
13.8064	593.253	5734.37	0	35.0856	39.6243	34.3412	39.6244
14.0387	593.253	5734.37	0	35.2885	39.8222	34.1833	39.8223
14.271	593.253	5734.37	0	35.1278	39.6634	34.1347	39.6634
14.5033	593.253	5734.37	0	35.843	40.2239	33.8566	40.2239
14.7357	593.253	5734.37	0	33.5633	38.1805	33.1574	38.1805
14.968	593.253	5734.37	0	0	0	0	0
15.2003	593.253	5734.37	0	0	0	0	0
15.4326	593.253	5734.37	0	0	0	0	0
15.6649	593.253	5734.37	0	0	0	0	0
15.8973	593.253	5734.37	0	0	0	0	0
16.1296	593.253	5734.37	0	0	0	0	0
16.3619	593.253	5734.37	0	0	0	0	0
16.5942	593.253	5734.37	0	0	0	0	0
16.8266	593.253	5734.37	0	0	0	0	0
17.0589	593.253	5734.37	0	0	0	0	0
-5.94093	613.989	5869.96	33.8941	0	0	0	33.8941
-5.70861	613.989	5869.96	34.0154	0	0	21.6435	34.0154
-5.47629	613.989	5869.96	34.1317	0	0	22.2455	34.1317
-5.24396	613.989	5869.96	34.2442	0	0	22.7293	34.2442
-5.01164	613.989	5869.96	34.3634	0	0	23.1656	34.3634
-4.77932	613.989	5869.96	34.4785	0	0	23.5691	34.4785
-4.54699	613.989	5869.96	34.5896	0	0	23.9395	34.5896
-4.31467	613.989	5869.96	34.7094	0	0	24.2492	34.7094
-4.08235	613.989	5869.96	34.8282	0	0	24.5398	34.8282
-3.85002	613.989	5869.96	34.9418	0	0	24.8141	34.9418
-3.6177	613.989	5869.96	35.0611	0	23.9962	25.06	35.0611
-3.38538	613.989	5869.96	35.1784	0	25.2235	25.2891	35.1784
-3.15306	613.989	5869.96	35.289	0	26.1142	25.5098	35.289
-2.92073	613.989	5869.96	35.4064	0	26.9126	25.7232	35.4064
-2.68841	613.989	5869.96	35.5258	0	27.6647	25.9127	35.5258
-2.45609	613.989	5869.96	35.6389	0	28.3875	26.1017	35.6389
-2.22376	613.989	5869.96	35.757	0	29.0882	26.2906	35.757
-1.99144	613.989	5869.96	35.8765	0	29.768	26.4567	35.8765
-1.75912	613.989	5869.96	35.9878	0	30.4231	26.6282	35.9878
-1.52679	613.989	5869.96	36.103	21.8708	31.0426	26.8018	36.103
-1.29447	613.989	5869.96	36.2225	24.7988	31.6081	26.9577	36.2225
-1.06215	613.989	5869.96	36.3352	25.6837	32.0992	27.112	36.3352
-0.829823	613.989	5869.96	36.4513	26.4523	32.5154	27.2746	36.4514
-0.5975	613.989	5869.96	36.5725	27.1773	32.885	27.4216	36.5726
-0.365176	613.989	5869.96	36.6857	27.88	33.2246	27.5712	36.6859
-0.132853	613.989	5869.96	36.7995	28.5677	33.5307	27.725	36.7997
0.0994701	613.989	5869.96	36.9188	29.2413	33.7971	27.8663	36.9191
0.331793	613.989	5869.96	37.0312	29.8972	34.0316	28.008	37.0316
0.564117	613.989	5869.96	37.144	30.5259	34.2566	28.1562	37.1446
0.79644	613.989	5869.96	37.2646	31.1104	34.4571	28.2955	37.2653
1.02876	613.989	5869.96	37.3793	31.6287	34.6424	28.4369	37.3801
1.26109	613.989	5869.96	37.4916	32.0691	34.8124	28.5819	37.4925
1.49341	613.989	5869.96	37.6096	32.4521	34.9844	28.7147	37.6106
1.72573	613.989	5869.96	37.7211	32.8025	35.1378	28.8535	37.7222
1.95806	613.989	5869.96	37.8287	33.12	35.2771	28.993	37.83
2.19038	613.989	5869.96	37.944	33.4001	35.4304	29.1258	37.9453
2.4227	613.989	5869.96	38.0549	33.6473	35.5584	29.264	38.0563
2.65503	613.989	5869.96	38.1592	33.8695	35.6711	29.4034	38.1607
2.88735	613.989	5869.96	38.2672	34.0898	35.8134	29.5298	38.2688
3.11967	613.989	5869.96	38.3672	34.2762	35.9425	29.6717	38.3689
3.352	613.989	5869.96	38.4542	34.4427	36.0706	29.8064	38.4561
3.58432	613.989	5869.96	38.5413	34.6216	36.1854	29.9318	38.5433
3.81664	613.989	5869.96	38.6174	34.7793	36.3198	30.0596	38.6197
4.04897	613.989	5869.96	38.6685	34.9109	36.4335	30.1969	38.6711
4.28129	613.989	5869.96	38.7042	35.0644	36.5444	30.327	38.7073
4.51361	613.989	5869.96	38.7062	35.206	36.697	30.4541	38.7106
4.74593	613.989	5869.96	38.6283	35.3354	36.7538	30.587	38.6343
4.97826	613.989	5869.96	38.4631	35.4576	36.9181	30.7137	38.4757
5.21058	613.989	5869.96	38.226	35.5827	36.9868	30.8399	38.2512
5.4429	613.989	5869.96	37.8654	35.7172	37.1365	30.9679	37.9423
5.67523	613.989	5869.96	37.2505	35.8362	37.2265	31.0944	37.5482
5.90755	613.989	5869.96	36.0627	35.9615	37.3919	31.208	37.4269
6.13987	613.989	5869.96	33.8229	36.0941	37.475	31.3467	37.4928
6.3722	613.989	5869.96	29.7796	36.1714	37.6268	31.4612	37.6417
6.60452	613.989	5869.96	22.6572	36.3225	37.7169	31.5772	37.734
6.83684	613.989	5869.96	10.2777	36.386	37.8604	31.689	37.8747
7.06917	613.989	5869.96	-11.0777	36.5439	37.9665	31.806	37.9826
7.30149	613.989	5869.96	-47.7579	36.6656	38.122	31.9168	38.1369
7.53381	613.989	5869.96	-110.603	36.7789	38.1688	32.0307	38.1861
7.76614	613.989	5869.96	-218.121	36.8806	38.339	32.1386	38.3538
7.99846	613.989	5869.96	0	37.0053	38.4477	32.2523	38.4631
8.23078	613.989	5869.96	0	37.0654	38.5953	32.3504	38.6079
8.46311	613.989	5869.96	0	37.1855	38.6729	32.463	38.6868
8.69543	613.989	5869.96	0	37.256	38.7789	32.5768	38.7917
8.92775	613.989	5869.96	0	37.3933	38.9218	32.6717	38.9345
9.16008	613.989	5869.96	0	37.4687	39.0105	32.7868	39.0228
9.3924	613.989	5869.96	0	37.5233	39.1762	32.8934	39.1858
9.62472	613.989	5869.96	0	37.5941	39.2189	32.9813	39.2291
9.85705	613.989	5869.96	0	37.6746	39.3743	33.0935	39.3828
10.0894	613.989	5869.96	0	37.6213	39.4824	33.2043	39.4883
10.3217	613.989	5869.96	0	37.7623	39.6367	33.2897	39.6425
10.554	613.989	5869.96	0	37.6875	39.6783	33.4037	39.6827
10.7863	613.989	5869.96	0	37.8193	39.7779	33.5068	39.7826
11.0187	613.989	5869.96	0	37.7292	39.8981	33.5728	39.901
11.251	613.989	5869.96	0	37.6401	39.9448	33.7115	39.947
11.4833	613.989	5869.96	0	37.4559	40.0257	33.7942	40.0268
11.7156	613.989	5869.96	0	37.314	40.0744	33.8743	40.0752
11.948	613.989	5869.96	0	37.6604	40.1873	33.9849	40.1886
12.1803	613.989	5869.96	0	36.8081	40.142	33.9965	40.1422
12.4126	613.989	5869.96	0	36.6294	40.2315	34.1775	40.2316
12.6449	613.989	5869.96	0	36.9322	40.1504	34.1531	40.1507
12.8772	613.989	5869.96	0	37.0385	40.271	34.2347	40.2713
13.1096	613.989	5869.96	0	35.8668	40.1481	34.3271	40.1481
13.3419	613.989	5869.96	0	36.1159	40.3397	34.2416	40.3398
13.5742	613.989	5869.96	0	36.0725	40.2439	34.3458	40.244
13.8065	613.989	5869.96	0	35.0624	39.6011	34.2977	39.6011
14.0389	613.989	5869.96	0	35.2655	39.7993	34.1401	39.7993
14.2712	613.989	5869.96	0	35.1055	39.6411	34.0921	39.6411
14.5035	613.989	5869.96	0	35.8213	40.2022	33.8148	40.2022
14.7358	613.989	5869.96	0	33.5442	38.1615	33.117	38.1615
14.9682	613.989	5869.96	0	0	0	0	0
15.2005	613.989	5869.96	0	0	0	0	0
15.4328	613.989	5869.96	0	0	0	0	0
15.6651	613.989	5869.96	0	0	0	0	0
15.8974	613.989	5869.96	0	0	0	0	0
16.1298	613.989	5869.96	0	0	0	0	0
16.3621	613.989	5869.96	0	0	0	0	0
16.5944	613.989	5869.96	0	0	0	0	0
16.8267	613.989	5869.96	0	0	0	0	0
17.0591	613.989	5869.96	0	0	0	0	0
-5.94076	635.449	6009.12	33.8769	0	0	0	33.8769
-5.70844	635.449	6009.12	33.9984	0	0	21.5988	33.9984
-5.47612	635.449	6009.12	34.1141	0	0	22.2008	34.1141
-5.24379	635.449	6009.12	34.2269	0	0	22.6845	34.2269
-5.01147	635.449	6009.12	34.3462	0	0	23.1207	34.3462
-4.77915	635.449	6009.12	34.4608	0	0	23.5243	34.4608
-4.54682	635.449	6009.12	34.5722	0	0	23.8947	34.5722
-4.3145	635.449	6009.12	34.6924	0	0	24.2043	34.6924
-4.08218	635.449	6009.12	34.8108	0	0	24.4949	34.8108
-3.84985	635.449	6009.12	34.9244	0	0	24.7692	34.9244
-3.61753	635.449	6009.12	35.044	0	23.9728	25.0152	35.044
-3.38521	635.449	6009.12	35.1608	0	25.2	25.2442	35.1608
-3.15288	635.449	6009.12	35.2714	0	26.0907	25.4649	35.2714
-2.92056	635.449	6009.12	35.3894	0	26.8891	25.6783	35.3894
-2.68824	635.449	6009.12	35.5084	0	27.6411	25.8678	35.5084
-2.45591	635.449	6009.12	35.6214	0	28.3639	26.0568	35.6214
-2.22359	635.449	6009.12	35.74	0	29.0646	26.2457	35.74
-1.99127	635.449	6009.12	35.859	0	29.7444	26.4118	35.859
-1.75894	635.449	6009.12	35.9701	0	30.3995	26.5832	35.9701
-1.52662	635.449	6009.12	36.0859	21.8473	31.0189	26.7569	36.0859
-1.2943	635.449	6009.12	36.2051	24.7752	31.5844	26.9127	36.2051
-1.06197	635.449	6009.12	36.3176	25.6602	32.0755	27.0671	36.3176
-0.829651	635.449	6009.12	36.4343	26.4287	32.4916	27.2297	36.4343
-0.597327	635.449	6009.12	36.5553	27.1537	32.8611	27.3766	36.5553
-0.365004	635.449	6009.12	36.6681	27.8564	33.2008	27.5263	36.6682
-0.132681	635.449	6009.12	36.7823	28.5441	33.5068	27.6801	36.7825
0.0996423	635.449	6009.12	36.9014	29.2177	33.7732	27.8214	36.9018
0.331966	635.449	6009.12	37.0134	29.8736	34.0077	27.9631	37.0139
0.564289	635.449	6009.12	37.1268	30.5022	34.2326	28.1113	37.1274
0.796612	635.449	6009.12	37.2474	31.0867	34.4331	28.2505	37.2481
1.02894	635.449	6009.12	37.3617	31.6049	34.6184	28.3919	37.3625
1.26126	635.449	6009.12	37.4743	32.0453	34.7884	28.537	37.4752
1.49358	635.449	6009.12	37.5923	32.4283	34.9604	28.6698	37.5933
1.7259	635.449	6009.12	37.7032	32.7786	35.1138	28.8086	37.7044
1.95823	635.449	6009.12	37.8112	33.0961	35.2531	28.9481	37.8124
2.19055	635.449	6009.12	37.9268	33.3762	35.4064	29.0809	37.9281
2.42287	635.449	6009.12	38.0371	33.6234	35.5344	29.219	38.0385
2.6552	635.449	6009.12	38.1416	33.8455	35.6471	29.3585	38.143
2.88752	635.449	6009.12	38.2498	34.0658	35.7893	29.4849	38.2513
3.11984	635.449	6009.12	38.349	34.2522	35.9184	29.6268	38.3507
3.35217	635.449	6009.12	38.4359	34.4188	36.0466	29.7614	38.4377
3.58449	635.449	6009.12	38.5233	34.5976	36.1613	29.8869	38.5252
3.81681	635.449	6009.12	38.5983	34.7553	36.2957	30.0146	38.6006
4.04914	635.449	6009.12	38.6486	34.8869	36.4094	30.152	38.6512
4.28146	635.449	6009.12	38.6838	35.0404	36.5204	30.2821	38.6868
4.51378	635.449	6009.12	38.6825	35.1819	36.6729	30.4091	38.6869
4.74611	635.449	6009.12	38.5997	35.3114	36.7297	30.542	38.6057
4.97843	635.449	6009.12	38.4306	35.4336	36.8941	30.6687	38.4435
5.21075	635.449	6009.12	38.1889	35.5586	36.9628	30.7949	38.215
5.44308	635.449	6009.12	37.8188	35.6932	37.1125	30.9229	37.8995
5.6754	635.449	6009.12	37.1813	35.8122	37.2025	31.0494	37.502
5.90772	635.449	6009.12	35.947	35.9374	37.3678	31.1629	37.3993
6.14005	635.449	6009.12	33.6264	36.0701	37.451	31.3016	37.4687
6.37237	635.449	6009.12	29.4453	36.1474	37.6028	31.4162	37.6177
6.60469	635.449	6009.12	22.0876	36.2984	37.6928	31.5322	37.71
6.83702	635.449	6009.12	9.30626	36.3619	37.8363	31.6439	37.8507
7.06934	635.449	6009.12	-12.7351	36.5199	37.9424	31.761	37.9585
7.30166	635.449	6009.12	-50.5866	36.6416	38.0979	31.8718	38.1129
7.53399	635.449	6009.12	-115.432	36.7549	38.1447	31.9857	38.1621
7.76631	635.449	6009.12	-226.364	36.8566	38.3149	32.0936	38.3298
7.99863	635.449	6009.12	0	36.9813	38.4237	32.2072	38.4391
8.23096	635.449	6009.12	0	37.0414	38.5713	32.3054	38.5839
8.46328	635.449	6009.12	0	37.1615	38.6489	32.418	38.6628
8.6956	635.449	6009.12	0	37.232	38.7548	32.5319	38.7676
8.92793	635.449	6009.12	0	37.3693	38.8978	32.6268	38.9105
9.16025	635.449	6009.12	0	37.4448	38.9864	32.7419	38.9987
9.39257	635.449	6009.12	0	37.4993	39.1522	32.8485	39.1618
9.62489	635.449	6009.12	0	37.5702	39.1949	32.9363	39.205
9.85722	635.449	6009.12	0	37.6507	39.3503	33.0486	39.3589
10.0895	635.449	6009.12	0	37.5974	39.4584	33.1594	39.4643
10.3219	635.449	6009.12	0	37.7383	39.6127	33.2447	39.6185
10.5542	635.449	6009.12	0	37.6636	39.6543	33.3588	39.6587
10.7865	635.449	6009.12	0	37.7954	39.7539	33.462	39.7586
11.0188	635.449	6009.12	0	37.7053	39.874	33.528	39.877
11.2512	635.449	6009.12	0	37.616	39.9208	33.6667	39.923
11.4835	635.449	6009.12	0	37.4321	40.0017	33.7495	40.0028
11.7158	635.449	6009.12	0	37.2902	40.0504	33.8296	40.0511
11.9481	635.449	6009.12	0	37.6365	40.1634	33.9402	40.1647
12.1805	635.449	6009.12	0	36.7843	40.118	33.9519	40.1182
12.4128	635.449	6009.12	0	36.6056	40.2076	34.133	40.2077
12.6451	635.449	6009.12	0	36.9084	40.1265	34.1088	40.1268
12.8774	635.449	6009.12	0	37.0147	40.2471	34.1904	40.2474
13.1097	635.449	6009.12	0	35.843	40.1243	34.283	40.1243
13.3421	635.449	6009.12	0	36.0922	40.3159	34.1976	40.3159
13.5744	635.449	6009.12	0	36.0488	40.2201	34.3021	40.2201
13.8067	635.449	6009.12	0	35.039	39.5777	34.2543	39.5777
14.039	635.449	6009.12	0	35.2424	39.7761	34.0969	39.7761
14.2714	635.449	6009.12	0	35.083	39.6186	34.0496	39.6186
14.5037	635.449	6009.12	0	35.7995	40.1802	33.7729	40.1803
14.736	635.449	6009.12	0	33.525	38.1422	33.0765	38.1422
14.9683	635.449	6009.12	0	0	0	0	0
15.2007	635.449	6009.12	0	0	0	0	0
15.433	635.449	6009.12	0	0	0	0	0
15.6653	635.449	6009.12	0	0	0	0	0
15.8976	635.449	6009.12	0	0	0	0	0
16.1299	635.449	6009.12	0	0	0	0	0
16.3623	635.449	6009.12	0	0	0	0	0
16.5946	635.449	6009.12	0	0	0	0	0
16.8269	635.449	6009.12	0	0	0	0	0
17.0592	635.449	6009.12	0	0	0	0	0
-5.94059	657.66	6151.94	33.8598	0	0	0	33.8598
-5.70827	657.66	6151.94	33.9813	0	0	21.5542	33.9813
-5.47595	657.66	6151.94	34.0965	0	0	22.1561	34.0965
-5.24362	657.66	6151.94	34.2096	0	0	22.6397	34.2096
-5.0113	657.66	6151.94	34.3291	0	0	23.076	34.3291
-4.77898	657.66	6151.94	34.4431	0	0	23.4796	34.4431
-4.54666	657.66	6151.94	34.5548	0	0	23.8499	34.5548
-4.31433	657.66	6151.94	34.6754	0	0	24.1595	34.6754
-4.08201	657.66	6151.94	34.7933	0	0	24.4501	34.7933
-3.84969	657.66	6151.94	34.9071	0	0	24.7244	34.9071
-3.61736	657.66	6151.94	35.027	0	23.9492	24.9704	35.027
-3.38504	657.66	6151.94	35.1432	0	25.1764	25.1994	35.1432
-3.15272	657.66	6151.94	35.2539	0	26.0671	25.4201	35.2539
-2.92039	657.66	6151.94	35.3724	0	26.8654	25.6335	35.3724
-2.68807	657.66	6151.94	35.491	0	27.6174	25.8229	35.491
-2.45575	657.66	6151.94	35.604	0	28.3402	26.012	35.604
-2.22342	657.66	6151.94	35.723	0	29.0409	26.2008	35.723
-1.9911	657.66	6151.94	35.8416	0	29.7207	26.3669	35.8416
-1.75878	657.66	6151.94	35.9525	0	30.3757	26.5384	35.9525
-1.52645	657.66	6151.94	36.0688	21.8236	30.9951	26.712	36.0688
-1.29413	657.66	6151.94	36.1877	24.7515	31.5606	26.8679	36.1877
-1.06181	657.66	6151.94	36.3	25.6365	32.0516	27.0222	36.3
-0.829483	657.66	6151.94	36.4173	26.405	32.4676	27.1849	36.4173
-0.59716	657.66	6151.94	36.538	27.13	32.8372	27.3318	36.5381
-0.364837	657.66	6151.94	36.6504	27.8327	33.1768	27.4815	36.6506
-0.132514	657.66	6151.94	36.7651	28.5204	33.4828	27.6353	36.7653
0.0998095	657.66	6151.94	36.8841	29.1939	33.7492	27.7766	36.8844
0.332133	657.66	6151.94	36.9958	29.8499	33.9836	27.9183	36.9962
0.564456	657.66	6151.94	37.1097	30.4785	34.2086	28.0665	37.1102
0.796779	657.66	6151.94	37.2303	31.0629	34.409	28.2057	37.2309
1.0291	657.66	6151.94	37.3441	31.5811	34.5943	28.3471	37.3448
1.26143	657.66	6151.94	37.457	32.0214	34.7643	28.4922	37.4579
1.49375	657.66	6151.94	37.575	32.4043	34.9363	28.625	37.576
1.72607	657.66	6151.94	37.6854	32.7546	35.0896	28.7637	37.6865
1.9584	657.66	6151.94	37.7938	33.0721	35.229	28.9032	37.795
2.19072	657.66	6151.94	37.9095	33.3522	35.3822	29.0361	37.9108
2.42304	657.66	6151.94	38.0194	33.5993	35.5102	29.1742	38.0207
2.65537	657.66	6151.94	38.124	33.8215	35.623	29.3137	38.1254
2.88769	657.66	6151.94	38.2323	34.0417	35.7652	29.44	38.2338
3.12001	657.66	6151.94	38.3308	34.2281	35.8943	29.5819	38.3324
3.35233	657.66	6151.94	38.4177	34.3946	36.0225	29.7166	38.4195
3.58466	657.66	6151.94	38.5052	34.5735	36.1372	29.842	38.5071
3.81698	657.66	6151.94	38.5792	34.7311	36.2716	29.9697	38.5814
4.0493	657.66	6151.94	38.6286	34.8627	36.3853	30.1071	38.6312
4.28163	657.66	6151.94	38.6632	35.0163	36.4962	30.2372	38.6662
4.51395	657.66	6151.94	38.6586	35.1578	36.6488	30.3642	38.6629
4.74627	657.66	6151.94	38.5707	35.2873	36.7056	30.4972	38.5768
4.9786	657.66	6151.94	38.398	35.4094	36.8699	30.6238	38.4111
5.21092	657.66	6151.94	38.1514	35.5345	36.9386	30.75	38.1783
5.44324	657.66	6151.94	37.7714	35.669	37.0883	30.878	37.8561
5.67557	657.66	6151.94	37.11	35.788	37.1784	31.0045	37.456
5.90789	657.66	6151.94	35.8276	35.9133	37.3437	31.1179	37.3721
6.14021	657.66	6151.94	33.4237	36.046	37.4268	31.2567	37.4445
6.37254	657.66	6151.94	29.1003	36.1233	37.5786	31.3712	37.5936
6.60486	657.66	6151.94	21.4998	36.2743	37.6686	31.4872	37.6858
6.83718	657.66	6151.94	8.30375	36.3378	37.8122	31.5989	37.8265
7.06951	657.66	6151.94	-14.4456	36.4958	37.9183	31.716	37.9344
7.30183	657.66	6151.94	-53.5059	36.6175	38.0738	31.8269	38.0887
7.53415	657.66	6151.94	-120.415	36.7307	38.1206	31.9408	38.1379
7.76648	657.66	6151.94	-234.871	36.8324	38.2908	32.0487	38.3057
7.9988	657.66	6151.94	0	36.9571	38.3995	32.1623	38.4149
8.23112	657.66	6151.94	0	37.0172	38.5471	32.2605	38.5597
8.46345	657.66	6151.94	0	37.1374	38.6247	32.3731	38.6387
8.69577	657.66	6151.94	0	37.2079	38.7306	32.487	38.7435
8.92809	657.66	6151.94	0	37.3451	38.8736	32.5819	38.8863
9.16042	657.66	6151.94	0	37.4206	38.9623	32.697	38.9746
9.39274	657.66	6151.94	0	37.4752	39.1281	32.8036	39.1377
9.62506	657.66	6151.94	0	37.5461	39.1707	32.8915	39.1809
9.85739	657.66	6151.94	0	37.6266	39.3261	33.0038	39.3347
10.0897	657.66	6151.94	0	37.5733	39.4342	33.1146	39.4402
10.322	657.66	6151.94	0	37.7143	39.5886	33.1999	39.5943
10.5544	657.66	6151.94	0	37.6396	39.6302	33.314	39.6346
10.7867	657.66	6151.94	0	37.7713	39.7297	33.4173	39.7345
11.019	657.66	6151.94	0	37.6813	39.8498	33.4832	39.8528
11.2513	657.66	6151.94	0	37.5918	39.8967	33.622	39.8989
11.4836	657.66	6151.94	0	37.4082	39.9775	33.7047	39.9787
11.716	657.66	6151.94	0	37.2662	40.0262	33.785	40.027
11.9483	657.66	6151.94	0	37.6126	40.1393	33.8956	40.1406
12.1806	657.66	6151.94	0	36.7604	40.094	33.9074	40.0942
12.4129	657.66	6151.94	0	36.5816	40.1835	34.0886	40.1836
12.6453	657.66	6151.94	0	36.8845	40.1025	34.0646	40.1027
12.8776	657.66	6151.94	0	36.9908	40.2231	34.1462	40.2234
13.1099	657.66	6151.94	0	35.8191	40.1003	34.239	40.1003
13.3422	657.66	6151.94	0	36.0683	40.2919	34.1536	40.2919
13.5746	657.66	6151.94	0	36.0249	40.1961	34.2585	40.1962
13.8069	657.66	6151.94	0	35.0155	39.5542	34.2109	39.5542
14.0392	657.66	6151.94	0	35.2191	39.7528	34.0538	39.7528
14.2715	657.66	6151.94	0	35.0604	39.5959	34.0072	39.5959
14.5038	657.66	6151.94	0	35.7775	40.1581	33.7311	40.1581
14.7362	657.66	6151.94	0	33.5055	38.1226	33.0361	38.1226
14.9685	657.66	6151.94	0	0	0	0	0
15.2008	657.66	6151.94	0	0	0	0	0
15.4331	657.66	6151.94	0	0	0	0	0
15.6655	657.66	6151.94	0	0	0	0	0
15.8978	657.66	6151.94	0	0	0	0	0
16.1301	657.66	6151.94	0	0	0	0	0
16.3624	657.66	6151.94	0	0	0	0	0
16.5948	657.66	6151.94	0	0	0	0	0
16.8271	657.66	6151.94	0	0	0	0	0
17.0594	657.66	6151.94	0	0	0	0	0
-5.94043	680.647	6298.55	33.8427	0	0	0	33.8427
-5.70811	680.647	6298.55	33.9642	0	0	21.5096	33.9642
-5.47579	680.647	6298.55	34.0789	0	0	22.1115	34.0789
-5.24346	680.647	6298.55	34.1923	0	0	22.5951	34.1923
-5.01114	680.647	6298.55	34.3119	0	0	23.0314	34.3119
-4.77882	680.647	6298.55	34.4255	0	0	23.4349	34.4255
-4.54649	680.647	6298.55	34.5376	0	0	23.8053	34.5376
-4.31417	680.647	6298.55	34.6584	0	0	24.1148	34.6584
-4.08185	680.647	6298.55	34.7758	0	0	24.4054	34.7758
-3.84952	680.647	6298.55	34.8898	0	0	24.6797	34.8898
-3.6172	680.647	6298.55	35.0099	0	23.9255	24.9256	35.0099
-3.38488	680.647	6298.55	35.1256	0	25.1527	25.1547	35.1256
-3.15255	680.647	6298.55	35.2365	0	26.0433	25.3754	35.2365
-2.92023	680.647	6298.55	35.3554	0	26.8416	25.5888	35.3554
-2.68791	680.647	6298.55	35.4736	0	27.5936	25.7782	35.4736
-2.45558	680.647	6298.55	35.5866	0	28.3163	25.9673	35.5866
-2.22326	680.647	6298.55	35.706	0	29.0171	26.1561	35.706
-1.99094	680.647	6298.55	35.8241	0	29.6968	26.3222	35.8241
-1.75861	680.647	6298.55	35.935	0	30.3518	26.4937	35.935
-1.52629	680.647	6298.55	36.0518	21.7997	30.9712	26.6673	36.0518
-1.29397	680.647	6298.55	36.1704	24.7277	31.5366	26.8231	36.1704
-1.06164	680.647	6298.55	36.2825	25.6126	32.0275	26.9775	36.2825
-0.829321	680.647	6298.55	36.4003	26.3811	32.4435	27.1402	36.4004
-0.596998	680.647	6298.55	36.5207	27.1061	32.8131	27.287	36.5208
-0.364675	680.647	6298.55	36.6328	27.8088	33.1527	27.4367	36.633
-0.132351	680.647	6298.55	36.748	28.4965	33.4586	27.5905	36.7482
0.0999719	680.647	6298.55	36.8668	29.1701	33.725	27.7318	36.8671
0.332295	680.647	6298.55	36.9781	29.826	33.9594	27.8735	36.9785
0.564618	680.647	6298.55	37.0926	30.4545	34.1844	28.0218	37.0931
0.796942	680.647	6298.55	37.2131	31.0389	34.3848	28.1609	37.2137
1.02926	680.647	6298.55	37.3265	31.557	34.57	28.3023	37.3272
1.26159	680.647	6298.55	37.4398	31.9973	34.7401	28.4474	37.4407
1.49391	680.647	6298.55	37.5578	32.3803	34.912	28.5802	37.5587
1.72623	680.647	6298.55	37.6676	32.7305	35.0654	28.719	37.6687
1.95856	680.647	6298.55	37.7764	33.048	35.2047	28.8585	37.7776
2.19088	680.647	6298.55	37.8923	33.328	35.358	28.9913	37.8936
2.4232	680.647	6298.55	38.0016	33.5751	35.486	29.1294	38.003
2.65553	680.647	6298.55	38.1065	33.7973	35.5987	29.2689	38.1079
2.88785	680.647	6298.55	38.2149	34.0175	35.741	29.3953	38.2164
3.12017	680.647	6298.55	38.3126	34.2038	35.87	29.5371	38.3142
3.3525	680.647	6298.55	38.3995	34.3704	35.9982	29.6718	38.4012
3.58482	680.647	6298.55	38.4871	34.5493	36.113	29.7973	38.489
3.81714	680.647	6298.55	38.5599	34.7069	36.2473	29.925	38.5621
4.04947	680.647	6298.55	38.6087	34.8385	36.361	30.0624	38.6112
4.28179	680.647	6298.55	38.6425	34.992	36.4719	30.1924	38.6455
4.51411	680.647	6298.55	38.6343	35.1335	36.6245	30.3194	38.6387
4.74644	680.647	6298.55	38.5414	35.263	36.6813	30.4524	38.5476
4.97876	680.647	6298.55	38.3652	35.3852	36.8457	30.579	38.3785
5.21108	680.647	6298.55	38.1135	35.5102	36.9143	30.7051	38.1411
5.44341	680.647	6298.55	37.7231	35.6447	37.064	30.8332	37.8122
5.67573	680.647	6298.55	37.0366	35.7638	37.1541	30.9596	37.4102
5.90805	680.647	6298.55	35.7043	35.889	37.3194	31.073	37.3453
6.14038	680.647	6298.55	33.2145	36.0217	37.4025	31.2118	37.4203
6.3727	680.647	6298.55	28.7443	36.099	37.5544	31.3264	37.5693
6.60502	680.647	6298.55	20.8931	36.25	37.6444	31.4423	37.6615
6.83735	680.647	6298.55	7.26919	36.3135	37.7879	31.554	37.8022
7.06967	680.647	6298.55	-16.2107	36.4715	37.894	31.6712	37.9101
7.30199	680.647	6298.55	-56.5184	36.5932	38.0495	31.782	38.0645
7.53432	680.647	6298.55	-125.557	36.7064	38.0963	31.896	38.1137
7.76664	680.647	6298.55	-243.649	36.8082	38.2666	32.0039	38.2814
7.99896	680.647	6298.55	0	36.9329	38.3753	32.1175	38.3907
8.23129	680.647	6298.55	0	36.993	38.5228	32.2157	38.5354
8.46361	680.647	6298.55	0	37.1131	38.6005	32.3284	38.6144
8.69593	680.647	6298.55	0	37.1836	38.7063	32.4422	38.7192
8.92825	680.647	6298.55	0	37.3209	38.8494	32.5371	38.8621
